accx,accy,accz,gyrox,gyroy,gyroz
-2.35,7.97,-7.23,0.14,3.04,-1.64
-0.83,2.54,-7.28,-0.30,4.37,-3.50
0.24,3.46,-9.89,1.99,3.29,-0.94
4.88,17.73,-22.54,0.14,2.50,0.88
-16.47,24.94,-39.62,0.47,-1.93,-1.83
1.73,-0.70,-4.04,-3.67,-0.26,1.14
2.88,3.23,-8.49,-1.68,0.09,0.35
1.46,3.84,-13.09,-1.72,2.85,0.80
-0.50,7.14,-11.55,-0.81,-0.24,0.34
1.66,3.31,-6.46,-0.97,-0.02,1.48
-0.23,5.89,-5.35,-0.39,0.46,-0.40
1.45,8.46,-5.44,-1.34,0.89,0.24
1.64,6.34,-4.16,0.46,0.07,-0.66
1.55,4.41,-8.85,1.05,-0.28,-0.92
-1.41,6.90,-9.78,1.17,0.17,-1.13
-1.67,6.21,-9.93,0.56,-0.36,-0.64
-1.83,5.56,-10.38,-0.02,-0.64,-0.39
-1.90,4.89,-9.35,-0.11,-0.02,-0.17
-1.29,5.48,-9.19,-0.37,-0.05,-0.03
-1.11,5.38,-8.53,-0.16,0.03,0.10
-0.71,5.68,-8.42,-0.14,0.18,0.20
-0.04,5.29,-8.18,-0.09,0.07,0.23
-0.35,5.33,-8.35,0.02,0.05,0.05
-0.62,5.16,-8.68,0.04,0.00,-0.03
-0.88,5.43,-9.04,-0.00,0.03,-0.10



