accx,accy,accz,gyrox,gyroy,gyroz
-0.77,-0.61,10.35,0.92,-0.43,0.16
0.67,0.68,10.20,1.12,-0.31,0.44
0.02,0.84,11.03,1.15,0.24,0.02
-0.65,0.10,11.57,1.44,0.69,0.08
-3.52,1.62,14.37,2.38,1.50,-0.12
-1.19,3.99,5.00,4.37,2.43,-0.43
-3.43,4.54,4.12,2.96,2.04,0.55
-3.95,8.36,4.02,1.57,1.23,1.15
-2.29,6.28,1.87,1.47,0.18,1.58
-0.46,7.10,0.30,1.87,0.92,1.32
0.71,7.48,-0.78,0.81,0.02,1.54
1.21,8.58,-1.28,0.44,0.02,1.34
1.14,9.05,-1.03,0.65,0.15,0.81
2.16,8.67,-1.21,0.78,0.08,0.78
1.45,8.66,-0.94,0.32,0.06,0.75
1.98,8.57,-1.09,0.62,0.07,0.64
2.29,9.32,-0.75,0.34,0.06,0.44
0.74,8.98,2.47,-0.08,0.05,-0.02
0.86,8.91,2.61,-0.13,0.02,0.01
0.78,8.92,2.59,-0.14,-0.02,0.00
0.77,8.87,2.77,-0.03,-0.00,-0.02
0.86,9.03,2.60,0.02,-0.01,-0.02
1.04,8.86,2.97,-0.00,0.12,0.01
1.23,8.44,3.89,0.27,-0.03,0.08
-0.41,1.21,1.91,1.74,0.84,-0.34
0.85,-6.72,-2.03,1.88,1.14,-0.32
2.81,1.37,0.03,1.75,1.41,-0.37
-1.34,5.65,-8.22,3.15,2.71,0.24
1.02,6.39,-5.42,0.49,0.45,0.74
3.71,12.33,-5.82,0.79,-0.72,0.59
1.92,11.00,-0.81,0.23,-1.05,0.74
5.11,14.80,-9.02,-1.72,-1.97,1.19
3.09,15.73,-5.34,-1.82,-1.51,-0.44
4.44,12.33,-5.02,-2.22,0.19,-1.33
8.42,26.87,-5.06,-4.37,-0.50,2.25
-7.31,6.48,2.90,-0.03,-1.81,0.10
6.45,5.44,-2.98,-3.55,-1.30,0.30
0.92,6.26,3.77,-1.81,1.65,-0.18
5.09,9.98,16.05,0.30,4.37,0.09
-2.91,4.30,4.13,-0.99,4.37,-3.02
-7.10,9.80,8.53,-2.56,0.05,1.40
-8.39,7.23,8.35,-4.37,-2.54,1.50
-0.74,0.99,10.41,-3.20,-1.45,0.72
-1.07,1.66,8.21,0.43,0.81,0.01
2.19,4.71,5.67,-2.78,0.43,-0.36
-1.45,7.40,14.73,-0.18,1.36,-0.17
-1.30,2.75,10.74,-2.13,-0.56,-0.41
0.92,2.35,8.92,-0.48,0.25,-0.10
-2.14,2.91,7.29,-0.69,0.53,-0.30
-2.24,2.04,9.56,-0.63,0.61,-0.60
-1.64,1.05,8.63,-0.29,-0.28,-0.16
-2.33,0.56,8.93,0.18,0.76,-0.71
-3.03,0.72,9.95,-0.37,-0.04,-0.68
-3.07,0.84,9.05,0.54,-2.47,-1.45
-1.45,3.88,8.36,0.30,-1.14,-1.26
-0.21,3.84,8.29,0.21,-0.38,-0.26
-0.11,1.56,7.45,-0.52,-0.35,-0.09
-0.54,2.55,9.25,0.20,0.37,-0.33
-1.03,3.39,10.36,0.04,0.26,-0.08
-0.95,3.25,8.63,0.23,0.38,-0.19
-1.86,0.91,8.98,-0.60,0.00,-0.18
-1.81,0.74,10.09,-0.22,0.36,0.14
-1.27,2.79,7.60,0.45,0.82,0.24
-1.97,3.56,6.00,-0.28,0.00,0.03
-1.32,1.43,7.39,-0.54,-0.87,0.64
-0.82,4.89,11.26,0.85,0.66,1.28
2.14,5.10,7.78,0.49,-0.02,-1.00
-2.77,1.50,8.41,-0.80,-0.37,-0.92
-0.55,1.87,7.80,-0.11,0.30,-0.18
-1.51,1.18,8.92,-0.71,-0.20,-0.52
-1.45,0.69,9.70,-0.32,0.24,-0.22
-1.52,0.17,9.22,-0.33,0.13,-0.03
-1.66,0.79,8.96,0.11,0.20,0.16
-1.67,1.53,8.80,0.08,0.06,0.11
