accx,accy,accz,gyrox,gyroy,gyroz
-7.90,1.04,-0.15,2.17,4.37,0.13
-9.40,0.42,-6.34,1.41,4.14,-1.23
-10.19,0.76,-8.91,0.40,2.32,-0.98
-9.60,-1.04,-7.53,1.99,2.02,0.84
-5.66,-2.17,-7.33,-0.09,2.66,-0.11
-4.14,0.29,-9.36,-1.24,2.00,-0.90
-1.12,0.66,-9.82,-1.49,1.71,-0.96
-1.64,0.89,-11.98,-1.41,1.94,-0.16
-0.49,2.33,-12.54,-0.76,1.72,-0.14
0.96,3.16,-10.48,-0.09,1.30,0.21
0.22,0.86,-9.45,-0.17,1.05,0.67
-1.08,1.23,-10.04,-0.29,0.91,0.62
0.62,1.07,-10.30,0.30,1.04,0.53
2.42,1.80,-9.88,-0.26,0.64,0.76
1.55,1.90,-10.00,-0.24,0.11,0.45
2.10,2.54,-9.62,0.39,0.70,0.28
2.77,1.92,-10.10,0.69,1.22,0.33
3.70,1.41,-10.22,0.61,0.67,0.69
1.82,2.39,-9.71,1.44,-0.40,2.52
-2.01,-0.25,-20.39,1.75,-3.88,1.27
11.36,-29.21,-18.45,-4.37,4.37,4.37
1.86,-6.15,-12.13,0.30,-0.39,-0.06
5.13,0.17,-10.01,0.18,1.44,0.12
2.54,-0.32,-10.65,-0.21,-0.07,-1.27
3.38,0.22,-8.98,0.33,-0.20,-0.54
2.64,7.99,3.60,0.08,0.00,-0.07
2.35,6.82,3.62,0.03,-0.06,-0.09
2.38,6.49,2.94,0.08,-0.04,-0.20
2.31,5.87,2.64,0.07,-0.16,-0.25
1.27,5.56,1.40,0.14,-0.59,-0.32
1.01,4.82,1.22,0.11,-0.72,-0.58
0.64,4.37,-0.17,0.30,-0.62,-0.78
1.82,5.95,1.00,0.18,-0.60,-0.81
0.49,7.11,0.99,0.44,-0.16,-0.88
-0.16,8.15,1.64,0.76,-0.04,-1.13
0.05,9.26,0.88,0.65,-0.32,-1.15
1.07,10.20,1.21,0.78,-0.75,-1.11
-0.89,9.00,0.96,1.87,0.02,-1.46
1.83,10.49,3.09,0.58,-1.62,-1.66
0.94,14.34,-5.50,-0.38,-0.57,-0.68
16.81,16.15,49.34,-3.87,-4.37,1.93
-2.64,1.52,0.63,0.74,-2.02,0.20
-8.77,3.48,2.07,-4.37,-3.61,-2.42
0.52,11.83,6.72,2.25,-2.00,-2.81
5.12,7.22,19.56,-4.37,-3.19,-4.26
-16.07,-3.20,-9.36,1.09,4.37,3.30
-9.92,2.38,12.46,-0.43,-2.94,-0.24
40.82,46.81,-3.16,-3.05,-1.58,-4.37
-9.18,-13.40,4.46,4.37,3.70,4.37
-2.02,5.53,-4.03,2.88,2.79,-1.91
-5.31,4.18,-9.42,2.66,1.08,0.81
-2.62,1.96,-9.90,4.37,2.39,1.92
-3.58,1.72,-11.75,-0.18,-0.01,0.02
-3.16,2.43,-8.98,-0.41,0.01,0.08
-3.60,1.25,-9.31,0.31,0.53,-0.42
-2.57,1.89,-11.21,0.31,0.33,-0.43
-3.13,1.25,-10.46,0.16,-0.03,0.09
-3.23,0.99,-10.14,0.37,0.26,-0.08
-2.82,0.96,-11.00,0.52,0.42,-0.51
-3.12,0.58,-10.66,0.79,0.46,0.12
-3.37,0.28,-11.21,1.33,0.87,0.15
-1.76,-0.40,-10.83,1.19,1.14,0.28
-0.40,-1.57,-11.40,0.65,1.35,-0.53
-0.42,-1.67,-10.94,0.32,0.98,-0.94
0.28,-1.78,-10.57,0.38,0.96,-0.69
0.92,-1.21,-11.10,0.69,0.33,-1.52
0.48,-2.11,-10.13,0.11,0.65,-0.57
1.51,-1.49,-10.21,-0.05,0.84,-1.27
2.72,-1.48,-9.94,-0.02,0.68,-0.66
2.55,-1.49,-9.92,0.04,0.76,-0.48
2.87,-1.99,-9.63,0.24,0.64,-0.30
1.57,-2.40,-8.89,-3.02,-0.12,-0.14
3.25,1.19,-10.11,-2.14,0.10,0.57
3.07,0.88,-9.11,-1.12,0.22,0.53
3.43,2.42,-8.69,-0.41,1.03,0.05
4.43,4.71,-9.58,-1.34,0.64,0.05
5.77,3.00,-8.47,-0.85,-0.10,-1.45
4.74,1.81,-8.68,-1.29,-0.56,-0.61
2.50,4.46,-9.60,-0.87,-0.29,-1.05
2.91,5.31,-9.94,1.13,1.56,0.04
4.53,1.03,-9.10,-0.14,1.51,0.32
4.57,2.51,-7.24,-1.50,-0.43,-1.13
0.28,9.09,1.32,-0.10,-0.15,-0.02
0.75,8.69,1.56,0.03,-0.14,-0.12
0.41,9.85,1.46,0.26,-0.01,-0.19
0.19,9.17,1.16,0.18,-0.16,-0.17
0.60,8.15,1.56,-0.09,-0.26,-0.22
1.16,5.93,1.00,0.30,-0.67,-0.24
1.99,4.74,0.20,0.57,-0.86,-0.13
1.19,4.52,-0.29,0.44,-0.41,0.04
0.07,3.93,-0.85,0.07,-0.78,-0.14
0.51,3.86,-1.02,0.64,-0.23,-0.59
-1.01,9.01,-2.03,0.76,0.80,-0.70
-2.30,9.50,0.07,1.68,0.38,-0.30
-0.20,10.47,-2.47,1.01,-0.82,-0.43
0.64,11.01,-3.74,1.54,-0.75,-0.53
0.81,10.38,-4.09,0.18,-1.14,-0.62
2.85,8.89,-3.75,-0.10,-1.65,-1.24
1.85,7.31,-5.92,0.16,-1.37,-1.53
-1.64,9.55,-3.03,0.62,-1.05,-1.39
-14.09,13.42,-10.34,-1.99,-0.02,0.43
-1.86,0.56,-6.59,-1.20,-2.98,-0.61
-7.37,-2.52,-8.94,-1.28,-1.09,-0.55
-18.22,14.15,7.80,2.54,2.27,-0.66
-6.85,-3.90,4.75,-0.88,0.31,-1.76
-10.64,9.76,6.57,0.02,0.07,0.28
-7.15,5.98,3.71,-0.99,-1.54,-0.06
-6.67,2.27,2.75,0.91,-0.88,0.16
-7.20,3.21,3.31,-1.39,-1.08,-0.18
-6.19,4.70,4.66,-0.54,-0.25,-0.28
-7.10,5.01,3.82,-0.40,-0.36,-0.07
-6.47,5.15,4.82,-0.19,-0.28,0.01
-6.65,4.90,3.31,-0.25,-0.17,0.16
-5.69,4.51,3.62,0.32,0.44,0.27
-6.31,5.50,4.60,0.02,0.20,0.33
-6.48,5.59,4.17,0.38,0.36,0.39
-6.07,4.99,3.84,0.35,0.51,0.35
-6.27,6.12,4.32,0.26,0.56,0.40
-6.05,5.62,3.49,0.53,0.56,0.50
-6.41,6.08,3.84,0.32,0.57,0.38
-6.07,6.73,2.32,0.46,0.43,0.51
-6.34,7.06,1.85,0.98,0.66,0.62
-7.13,8.04,1.25,0.62,0.32,0.66
-5.90,8.05,0.68,0.63,0.21,0.83
-4.76,8.12,0.25,0.55,0.18,0.85
-4.72,8.29,-0.38,0.51,0.15,0.87
-4.52,7.95,-0.94,0.39,0.16,0.86
-4.39,7.57,-0.46,0.66,0.22,0.89
-3.68,8.49,-1.43,0.53,0.24,0.92
-3.61,9.36,-1.69,0.21,0.20,0.98
-2.06,9.37,-2.01,0.18,0.28,0.93
-1.57,8.73,-1.65,0.06,0.41,0.89
-0.33,8.29,-1.32,0.12,0.32,0.70
0.58,9.12,-1.27,0.37,-0.23,0.71
0.48,9.55,-2.84,0.32,0.18,0.69
0.83,9.73,-2.56,0.05,0.48,0.61
1.18,8.59,-1.47,0.24,0.62,0.48
1.05,9.25,-0.31,0.03,-0.11,0.30
1.19,10.09,-2.90,0.59,0.41,0.14



