accx,accy,accz,gyrox,gyroy,gyroz
-0.18,-3.08,0.90,-1.11,1.75,-0.53
5.10,8.13,0.83,-4.19,2.64,-0.81
7.70,4.38,4.51,0.35,0.06,-0.89
2.78,3.20,-4.79,1.28,0.37,1.21
-6.32,-29.05,2.58,1.07,1.01,4.34
-7.69,-24.48,-0.85,3.42,0.80,2.47
-10.38,-26.52,9.09,-1.30,-2.62,1.35
-1.29,-10.90,-0.42,-2.70,1.43,-1.40
-2.32,-5.08,5.06,1.43,-2.25,-0.64
-2.26,-3.12,1.55,-0.33,0.83,-0.08
9.81,5.89,1.81,-2.54,-0.64,0.16
-12.56,0.26,-5.15,0.34,-2.21,0.89
5.41,-5.82,-0.17,0.61,1.21,0.17
-11.16,-13.08,8.41,-0.72,-4.37,1.06
-13.27,-30.45,7.74,0.14,0.92,1.77
-21.59,-18.17,-7.84,-3.00,-2.97,1.41
-11.90,4.62,7.34,2.45,-1.58,-3.06
10.22,-22.47,7.43,1.39,3.42,-2.89
4.05,2.30,-1.36,-4.37,0.77,0.31
3.08,4.25,4.11,-2.28,1.16,-4.37
-1.52,1.04,-3.49,-0.62,0.10,-0.33
-0.15,-6.41,0.43,3.60,0.29,1.54
-8.48,-6.15,4.53,1.37,-0.99,1.45
11.60,-43.60,7.70,3.92,2.14,-2.53
-9.49,-25.57,5.05,-4.37,-0.60,-0.76
-6.20,-3.09,0.69,1.38,-0.82,-0.27
4.87,-3.44,0.91,-2.32,1.24,-0.34
4.18,12.98,0.51,1.55,-4.05,-2.37
-0.47,6.04,3.13,0.89,0.12,0.40
-0.83,-5.65,0.73,0.20,1.12,0.41
-0.22,-11.01,0.05,-1.16,-0.77,1.61
-15.93,-12.83,4.44,0.84,-2.88,0.78
-15.45,-27.42,4.32,-1.63,0.47,-0.94
-13.11,-11.76,1.08,0.13,0.08,-1.98
-5.12,-11.20,2.26,1.14,2.33,-1.58
8.75,-0.05,-0.17,-2.57,0.86,0.09
-6.73,8.13,2.04,-0.21,-1.61,-0.77
-1.59,-0.20,0.88,2.77,3.44,-0.36
4.68,-11.14,2.35,2.51,1.91,-3.11
-8.32,-15.32,-1.32,0.98,-0.99,1.34
-4.93,-19.76,20.78,0.42,-1.24,0.46
-4.74,-34.85,-10.36,-3.42,4.37,-0.07
2.93,10.49,6.02,-1.51,-4.37,1.47
-0.13,-11.76,5.18,0.77,2.56,-1.06
4.71,8.94,2.19,-0.45,-1.41,0.12
-6.97,-5.06,-2.18,-0.06,-0.45,0.20
2.25,-7.55,-0.25,-0.13,-0.67,0.73
-15.60,-16.90,3.27,1.44,-3.10,1.28
-13.70,-29.36,12.51,0.56,-0.21,1.07
-8.17,-19.21,-8.80,-3.80,1.48,-1.70
-13.80,0.53,1.30,3.18,-1.76,-1.96
12.15,-19.06,6.98,-3.51,4.08,1.15
-4.29,13.96,-0.10,-2.23,-3.07,-0.12
-4.32,-4.04,-0.34,4.15,4.37,-0.17
10.27,-11.59,-2.70,1.85,1.86,-0.54
-11.90,-13.31,6.59,-0.64,-4.37,1.28
-5.04,-16.50,6.02,0.72,4.37,-1.88
-19.12,-32.73,1.98,1.86,-2.23,0.32
17.44,-1.25,7.16,-4.37,-0.48,-1.59
-16.18,1.69,1.78,1.64,-4.37,1.80
6.17,7.95,1.39,-2.65,-1.38,2.21
2.07,2.69,1.75,-0.10,-0.75,0.20
-4.48,-4.01,-2.51,0.20,-1.83,0.58
-13.57,-19.52,9.24,1.69,-1.50,2.16
-14.68,-19.70,7.30,-1.20,0.93,-0.10
-14.89,-22.67,-0.60,1.60,1.00,0.06
-12.98,-11.83,4.97,-2.47,-0.71,-1.68
2.36,-2.31,-0.93,0.98,3.76,-0.40
2.12,6.98,4.98,-3.87,-0.73,1.00
-0.55,3.26,2.23,2.57,1.54,-1.65
1.89,-0.92,-2.65,1.01,0.94,1.66
-5.12,-8.00,6.89,2.42,0.41,-0.24
-8.89,-23.30,-1.41,4.37,3.66,0.00
-4.00,-23.42,16.85,-1.23,-4.37,1.16
-10.02,-16.00,-1.06,-2.76,2.57,-0.66
-0.48,-1.99,6.35,0.43,-1.83,0.53
-0.52,-1.75,-1.28,-1.54,1.56,-0.02
9.63,9.41,2.80,-1.82,-0.78,0.49
-8.45,2.66,-1.88,0.08,-0.87,1.42
-3.96,-14.89,0.75,0.32,0.17,1.90
-9.41,-19.08,4.08,1.06,-2.92,1.98
-23.58,-16.01,8.38,-2.29,-2.85,-0.01
-15.63,-14.49,-0.04,0.50,2.66,-2.10
-0.84,-6.43,4.42,1.67,0.49,-1.63
6.18,-9.17,0.89,-0.59,1.48,0.43
-2.98,9.21,0.07,-3.26,-1.66,-1.18
-2.98,3.56,-0.86,3.71,3.98,-0.61
4.64,-10.24,-0.59,1.61,0.95,-0.31
-5.14,-11.76,7.96,1.73,-1.09,0.72
-9.48,-29.02,12.94,1.66,1.09,0.61
-1.97,-9.58,15.25,-2.49,-3.58,0.02
-8.24,-14.33,-1.91,-1.52,4.09,-1.25
9.67,-4.83,-2.11,-0.42,-0.28,0.61
-0.52,4.89,4.55,-3.34,-1.85,0.99
-12.22,2.37,-5.25,0.85,2.16,1.72
4.60,-9.02,-2.44,1.29,0.80,2.52
-14.80,-10.39,0.91,0.66,-4.37,1.30
-22.90,-21.55,15.70,3.12,-2.89,0.47
-7.35,-22.99,-1.05,-3.02,2.59,0.33
-18.73,7.35,2.21,-1.69,-3.28,-0.94
3.61,-3.81,2.93,2.39,4.37,0.42
4.80,5.98,0.86,-2.24,-2.36,-1.67
-2.57,0.46,0.73,3.93,2.62,-1.37
-4.63,-7.79,0.57,-0.31,-1.84,0.22
-9.56,-8.50,6.71,1.49,0.55,-1.70
1.79,-34.63,15.16,2.13,1.59,1.50
-17.78,-10.51,3.57,-4.37,-4.37,0.92
-3.56,1.48,-2.24,-0.75,1.96,-2.30
9.76,-1.37,1.10,2.72,-0.91,-1.92
2.23,3.57,6.06,-3.23,-2.30,1.15
-7.95,-0.28,-4.27,0.70,1.25,1.63
0.90,-11.94,5.46,-0.57,-1.09,1.18
-18.52,-16.90,9.37,3.53,-1.05,1.83
-18.27,-18.63,4.14,-2.69,-0.17,-1.01
-13.21,-8.74,0.19,1.21,0.01,-1.65
1.64,1.40,4.12,1.11,1.92,-2.77
4.64,-8.89,-2.65,-2.24,0.97,-0.67
-0.46,4.25,4.70,-2.96,-1.87,0.29
1.87,-2.01,-1.19,-0.00,-1.21,-1.84
-0.47,-0.19,4.79,3.43,-1.07,-0.36
-23.21,-23.08,10.93,-1.10,3.42,-3.34
0.53,-16.89,10.50,1.49,1.41,-1.93
-5.39,-22.07,12.90,-1.37,1.41,-0.46
-0.42,-11.29,-0.54,-2.71,0.72,0.33
-0.57,3.43,0.42,-1.30,-0.32,-0.12
0.79,2.44,1.11,0.19,0.43,0.51
3.20,2.07,2.96,-1.47,0.44,0.74
-6.32,-3.75,-6.58,-0.61,1.33,1.07
-0.60,-11.21,5.73,0.43,-2.35,1.39
-15.57,-25.40,0.27,-0.48,1.07,0.94
-17.56,-18.82,-7.25,0.20,-1.93,0.13
-7.47,-12.94,-0.95,-0.27,0.82,-1.13
-2.71,-6.51,4.12,2.21,-0.21,-1.20
0.49,-11.03,1.19,-2.06,1.31,-0.38
5.04,7.44,1.29,-3.90,0.73,0.29
-5.63,2.44,-1.43,2.07,0.40,0.07
4.55,-7.27,3.39,2.12,3.87,0.29
7.15,-12.56,-0.65,-1.05,-0.11,1.71
-17.31,-13.20,1.75,-1.83,-3.99,2.03
-9.77,-12.52,10.00,0.70,1.73,0.22
-14.75,-23.61,-6.11,-0.42,3.99,-1.10
16.53,-2.57,5.16,-3.72,-1.72,0.77
-12.69,-1.97,-11.36,-4.37,-1.22,2.62
-6.75,28.04,-0.99,-1.74,-3.24,1.34
-5.98,-10.84,-2.43,3.30,4.37,1.65
4.39,-4.29,2.55,-0.28,-0.72,-1.75
-7.91,-17.63,-0.47,-2.34,-2.95,4.37
-7.10,21.60,-11.33,-4.37,-0.44,-2.81
-21.45,-7.85,2.59,4.37,-4.37,2.49
-8.73,12.12,-5.97,-1.85,1.41,-4.37
-5.88,-16.35,3.61,4.37,-0.35,2.02
-8.77,-11.31,7.55,-4.37,-3.44,0.08
-21.80,-15.09,-7.00,-0.42,-0.69,3.88
-9.08,10.67,6.52,-0.81,-1.44,-0.93
-27.47,-21.40,10.52,2.77,3.01,1.32
-8.43,0.24,-9.39,-2.67,0.93,1.15
1.40,11.24,5.10,4.37,-1.62,-0.05
-9.99,-16.80,-3.72,-4.37,3.46,-2.48
3.25,13.15,-0.55,1.18,-4.10,1.50
-31.54,-16.41,-9.12,-1.89,2.55,0.18
12.95,21.21,-5.71,-3.03,4.37,-3.56
-27.31,-21.09,-4.60,4.37,-3.17,2.56
6.53,12.95,3.44,-3.76,4.37,-0.00
-14.74,-10.24,-21.68,-0.31,-2.05,4.37
-21.88,9.63,25.83,2.60,-4.37,4.37
-5.13,35.33,-6.07,-4.37,4.37,-4.37
-5.52,-25.47,-11.25,3.72,-4.37,4.33
-5.66,28.13,8.81,-4.37,-0.76,-4.37
-19.66,-8.14,-29.74,-1.30,4.37,3.13
25.05,22.06,14.42,3.50,-1.91,3.09
-25.90,-13.21,-8.49,-4.37,-4.37,0.03
-23.76,22.26,0.62,-1.30,-4.37,-4.30
-3.53,-1.74,8.08,2.64,1.59,-0.29
-10.54,5.65,-0.81,-3.06,-1.71,-1.08
5.64,-8.79,15.39,-2.21,-3.86,-1.41
-7.29,4.26,3.74,0.54,1.52,0.33
-5.32,1.30,2.48,-0.36,1.39,0.51
-8.52,0.95,6.46,-0.53,-0.54,-0.08
-11.62,6.61,-0.51,-1.32,1.41,1.16
-1.31,7.10,1.95,1.11,0.64,0.61
-6.45,-2.15,4.87,-0.36,-0.38,0.68
-6.55,4.58,2.69,0.88,1.81,2.65
-8.93,5.57,0.96,1.26,1.57,1.52
-6.13,8.08,-0.53,-0.95,-0.71,-0.84
-7.85,5.46,1.62,-0.12,0.08,0.68
-5.66,7.92,-1.85,0.55,1.38,1.89
-7.87,5.67,1.63,0.87,0.83,0.64
-4.00,9.79,-2.32,-0.13,0.55,1.90
-5.81,7.68,1.61,0.65,0.52,-1.32
-6.30,10.33,-4.13,1.35,2.08,0.40
-3.54,-4.70,4.28,-4.37,0.26,0.23
-11.09,13.69,-2.47,-1.74,1.86,0.66
-2.55,4.53,0.73,3.30,0.97,1.93
-5.94,10.81,7.36,-2.24,-0.76,-1.95
-10.24,5.49,1.32,0.70,4.37,-2.91
-7.10,-5.63,-6.85,-0.32,3.00,0.51
-6.70,11.44,-2.65,1.81,0.03,0.86
-17.38,-0.65,-4.82,0.23,3.01,0.43
2.62,11.60,-8.28,4.28,3.46,-0.74
-7.43,-4.65,-5.29,-1.43,1.67,-1.26
-10.14,16.87,-13.10,0.35,1.18,-0.81
-7.22,-6.88,-8.85,1.71,3.61,-1.36
1.63,2.09,-10.93,2.01,-0.68,0.61
-4.78,0.09,-6.93,-0.31,-0.92,0.13
-4.38,9.32,-11.57,0.19,-0.26,-0.49
-6.26,-3.52,-9.14,2.26,-1.04,0.20
-4.98,3.53,-9.71,0.43,-0.89,-0.55
-3.00,-0.66,-8.64,0.79,-1.32,-0.52
-8.58,-4.40,-5.85,0.80,-2.41,1.46
-4.38,5.75,-4.56,-1.86,-1.86,-0.01
-11.93,0.34,-2.48,2.11,-2.50,1.50
-2.27,0.97,-2.43,-4.37,-0.06,-0.42
-13.06,6.56,-4.34,1.67,-2.48,1.11
0.26,-0.99,2.26,-1.66,-0.63,0.15
-14.38,11.48,-2.76,-1.92,-2.34,-0.18
-8.92,-3.38,-2.03,-0.88,1.38,-1.46
-10.50,-0.55,8.72,-0.47,-2.88,1.16
-14.31,9.15,-1.62,-4.37,2.02,-1.57
-16.01,8.68,-1.08,1.61,-0.12,-0.73
-4.51,2.30,5.89,1.11,1.67,-4.37
-6.06,-5.71,0.91,-0.27,2.08,-4.37
2.69,-6.56,-3.71,1.83,1.26,0.09
-13.15,-11.02,-0.19,1.35,-2.65,0.24
-7.29,-0.91,-2.55,-0.74,0.82,-1.17
