accx,accy,accz,gyrox,gyroy,gyroz
-3.81,-8.48,2.50,0.74,0.19,-0.01
-2.32,-7.87,2.80,1.17,-0.00,-0.13
-3.26,-9.18,3.71,-0.09,-0.70,-0.10
-3.26,-9.08,3.37,-0.63,-0.27,-0.07
-2.53,-8.14,3.11,-0.75,0.30,-0.13
-2.09,-7.26,3.03,0.03,0.55,0.24
-2.61,-6.85,3.26,0.29,0.09,0.21
-2.58,-7.21,3.29,-0.20,-0.14,0.18
-2.59,-7.68,3.60,0.15,-0.32,0.20
-2.85,-8.37,4.29,-0.15,-0.47,0.25
-3.31,-9.18,4.55,-0.52,-0.55,0.21
-4.65,-11.21,5.34,-0.68,-0.27,0.27
-4.75,-9.01,2.62,-1.56,-0.19,-0.06
-4.77,-7.68,1.20,0.19,-0.51,0.07
-5.39,-7.47,2.77,1.20,-0.18,0.16
-4.50,-8.78,3.10,-0.64,-0.46,0.08
-3.73,-8.23,2.54,-0.87,-0.72,-0.08
-3.68,-7.58,2.14,-0.41,-0.31,-0.00
-3.11,-7.08,2.67,-0.11,0.10,-0.02
-3.24,-7.26,2.58,-0.14,-0.01,-0.14
-3.69,-7.89,3.29,-0.01,-0.10,-0.14
-3.99,-8.41,3.63,-0.04,0.17,-0.09
-3.83,-8.53,3.55,-0.03,-0.14,-0.18
-4.02,-10.07,5.00,0.45,-0.13,-0.21
-3.65,-10.09,2.86,-0.58,-0.08,-0.16
-2.50,-8.39,1.47,0.93,0.23,0.19
-2.31,-9.55,2.77,0.49,-0.70,-0.03
-3.13,-9.49,2.76,-0.50,-0.48,0.03
-3.03,-8.89,3.13,-0.47,-0.10,0.22
-2.27,-8.41,2.77,-0.38,0.31,0.28
-1.93,-7.69,2.99,-0.05,0.16,0.26
-2.28,-7.34,2.75,-0.21,-0.48,0.14
-2.07,-8.02,2.94,0.13,-0.24,0.26
-2.27,-8.31,3.65,0.02,-0.38,0.26
-2.17,-8.40,3.90,-0.10,-0.79,0.33
-2.45,-9.22,4.01,-0.24,-0.76,0.27
-3.91,-11.47,5.26,-0.93,-0.11,0.38
-3.66,-8.65,1.97,-1.30,-0.70,-0.04
-3.71,-7.90,2.23,-0.05,-0.58,0.23
-4.25,-7.65,1.68,0.43,-0.34,0.36
-4.87,-9.06,2.80,-0.37,-0.70,0.40
-4.05,-8.85,2.41,-1.65,-1.01,0.02
-4.11,-8.29,1.87,-0.17,-0.49,0.51
-3.67,-7.66,2.55,-0.09,-0.61,0.17
-3.20,-7.83,2.64,-0.23,-0.49,0.15
-3.64,-8.25,2.81,-0.61,-0.20,0.22
-3.66,-8.35,2.47,-0.59,0.06,0.14
-3.49,-8.58,2.45,-0.57,-0.17,-0.06
-3.28,-8.54,2.45,-0.10,-0.28,-0.12
-3.51,-8.91,3.07,0.54,0.04,0.04
-3.61,-9.98,3.33,-0.01,0.19,0.09
-3.58,-9.75,1.58,-0.53,0.37,0.27
-3.58,-9.45,-0.90,-0.03,-0.29,0.06
-3.56,-7.21,-0.56,0.59,-0.29,-0.15
-3.81,-9.89,1.33,-0.28,-0.91,0.00
-3.40,-9.34,1.78,-0.33,-0.35,0.27
-2.71,-8.70,1.47,-0.23,0.03,0.31
-2.80,-8.85,2.06,-0.11,0.00,0.34
-3.11,-8.74,2.06,-0.34,-0.40,0.19
-2.90,-8.86,2.27,-0.11,-0.19,0.41
-2.58,-8.37,1.84,0.10,-0.26,0.38
-2.51,-8.58,2.23,0.25,-0.62,0.37
-2.43,-8.87,2.63,-0.35,-0.67,0.40
-3.25,-9.52,2.20,-0.67,-0.78,0.52
-2.98,-8.03,1.40,-0.54,-0.99,0.11
-4.03,-7.98,3.01,0.28,-1.12,0.35
-4.77,-7.52,2.94,0.07,-0.65,0.31
-5.98,-7.97,3.33,-0.04,-0.10,0.09
-6.58,-8.98,3.58,-0.44,0.39,0.13
-5.71,-9.04,3.49,-1.08,0.19,-0.31
-3.97,-7.74,3.84,0.03,-0.70,-0.15
-3.64,-6.85,3.01,-0.15,-0.35,-0.09
-3.14,-6.17,3.11,0.29,0.42,0.53
-3.76,-6.24,3.24,0.16,-0.06,0.14
-3.90,-6.92,3.91,-0.32,-0.89,-0.08
-4.03,-7.86,4.21,-0.27,-0.28,0.06
-4.30,-7.38,3.96,-0.82,0.16,1.15
-5.16,-7.38,3.01,-0.11,-0.67,0.50
-3.77,-8.29,4.68,0.01,-1.77,-0.29
-3.84,-8.85,4.77,-0.08,-1.49,-0.23
-4.17,-9.42,4.36,-0.76,-0.51,0.03
-3.03,-7.95,1.99,-0.19,-0.55,0.24
-4.02,-8.50,2.34,0.35,-0.85,0.26
-4.44,-8.91,2.98,-0.53,-0.27,0.41
-4.39,-8.83,3.10,-0.97,0.34,0.57
-3.66,-8.60,2.62,-1.09,-0.19,0.46
-3.26,-7.29,2.62,-0.10,-0.79,0.54
-2.77,-6.98,2.94,-0.20,-1.18,0.39
-2.60,-7.09,2.95,-0.21,-0.80,0.51
-3.16,-8.34,3.19,-0.27,-0.94,0.58
-3.28,-8.40,4.79,-0.49,-1.25,0.55
-3.52,-9.39,3.66,-1.08,-1.79,0.71
-5.09,-12.55,5.71,-2.21,-1.78,0.83
-4.51,-8.00,1.30,-2.99,-1.70,0.04
-5.52,-7.16,2.07,-1.17,-1.48,0.47
-6.16,-7.28,1.40,-1.07,-1.21,0.42
-4.82,-7.53,2.12,-1.69,-1.25,-0.41
-4.54,-7.56,0.91,-0.96,-1.34,-0.03
-4.67,-7.62,1.02,-0.10,-1.38,0.23
-4.43,-8.30,1.75,-0.31,-1.03,0.14
-4.53,-8.75,1.43,-1.14,-0.99,0.12
-3.58,-8.08,0.56,-1.57,-0.67,-0.30
-2.59,-7.54,0.36,-2.00,-0.46,-0.17
-0.91,-6.21,-1.58,-0.92,-0.88,-0.27
-1.29,-5.37,-0.07,0.71,-1.61,0.46
-3.81,-8.74,-0.87,-0.68,-1.57,0.43
-5.68,-10.65,-0.90,-2.10,-0.51,0.68
-5.83,-10.79,-2.90,-2.75,-0.74,-0.19
-5.69,-11.58,-2.83,-1.92,-0.68,-0.31
-3.64,-8.12,-2.83,-0.49,-0.58,0.02
-2.81,-7.26,-0.99,-1.18,-0.19,-1.10
-3.79,-5.63,-5.90,0.76,-0.79,0.17
-3.74,-9.72,-2.91,-0.05,-1.51,-0.53
-4.74,-9.66,-4.19,-0.65,-0.65,-1.09
-3.14,-9.56,-2.14,-1.10,0.70,-1.36
9.42,0.74,-2.09,0.20,-0.23,-4.37
-0.63,-7.02,0.70,-0.91,-0.75,-1.02
-4.76,1.33,3.18,-0.35,-0.16,-1.69
2.91,-8.21,1.06,0.52,3.35,-1.84
2.47,-5.91,-1.12,-2.99,-1.73,-0.95
-3.22,0.54,-0.96,-2.43,-0.34,-1.82
5.58,0.41,-10.91,0.49,2.37,0.23
4.03,-6.12,-6.72,-4.37,1.05,-0.97
5.13,-0.29,-24.06,-4.37,-0.03,-2.95
4.25,-0.75,-11.63,-4.37,-4.37,0.05
-13.49,8.64,-16.45,-4.37,0.40,4.37
7.13,16.30,-22.84,-2.85,-0.93,-0.98
-3.23,6.13,-15.18,-2.30,-1.43,-0.20
0.93,8.41,-2.41,-2.36,-2.63,-1.97
0.47,9.10,-10.03,2.41,-2.48,0.08
0.19,5.26,-7.56,0.74,0.85,1.90
-4.98,8.18,-5.35,1.62,1.00,-0.06
-0.96,13.26,-10.30,-0.34,-1.25,-0.39
-0.63,3.99,-7.67,-2.26,-0.86,0.63
-2.61,5.23,-6.56,0.58,0.62,0.51
-3.28,5.28,-8.76,-0.52,-1.25,-0.24
-3.33,5.44,-8.32,0.45,-0.02,-0.12
-3.68,5.29,-7.61,0.27,-0.17,-0.11
-3.60,4.46,-8.24,-0.03,-0.07,0.13
-3.93,4.86,-8.40,0.09,0.02,0.03
-4.09,4.80,-7.88,0.15,-0.08,-0.03
-3.91,4.97,-8.03,0.23,0.25,0.07
-3.54,4.96,-8.07,-0.03,-0.08,0.08
-3.72,5.25,-8.26,-0.14,-0.01,0.06
-3.53,4.89,-8.21,0.14,0.24,0.17
-3.22,5.01,-7.86,-0.09,0.04,0.03
-3.27,5.47,-8.12,-0.03,0.31,0.09
-3.46,5.50,-7.99,0.03,0.41,0.17
-2.72,5.15,-8.49,0.24,0.40,0.12
-2.58,5.08,-8.40,-0.19,0.08,0.08
-2.49,5.51,-8.71,-0.00,0.32,0.05
-2.53,5.11,-8.19,-0.10,0.24,0.05
-2.33,5.12,-8.80,0.03,0.23,-0.03
-1.90,5.10,-8.78,-0.02,0.35,-0.02
-2.38,5.70,-8.59,0.20,0.15,-0.07
-2.04,5.11,-9.22,-0.01,0.01,-0.04
-2.04,5.11,-9.06,-0.03,0.02,0.01
-2.25,5.15,-8.54,-0.11,-0.16,0.02
-2.33,4.78,-8.66,-0.13,-0.16,-0.03
-2.23,5.23,-8.72,0.04,0.13,-0.04
-2.58,5.41,-8.59,-0.20,0.00,-0.03
-2.09,4.75,-8.80,0.05,0.15,-0.09
-2.60,5.53,-8.68,-0.16,0.02,-0.00
-2.00,4.61,-8.36,0.03,0.13,-0.02
-2.27,5.20,-8.72,-0.02,0.20,-0.04
-2.26,5.08,-8.81,-0.10,0.01,-0.10
-2.38,5.34,-8.80,-0.17,-0.07,-0.03
-2.28,5.41,-8.88,-0.05,0.05,-0.04
-2.15,5.23,-8.78,-0.12,-0.03,-0.02
-2.16,5.19,-8.62,-0.05,0.00,-0.02
-2.35,5.36,-8.62,-0.08,-0.01,0.00
-2.52,5.33,-8.41,-0.11,-0.07,-0.01
-2.37,5.18,-8.78,-0.13,-0.13,-0.07
-2.49,5.39,-8.54,-0.09,-0.08,-0.04
-2.50,5.25,-8.54,-0.12,-0.02,-0.01
-2.43,5.29,-8.45,-0.16,0.03,0.03
-2.55,5.43,-8.51,-0.13,-0.05,-0.01
-2.35,5.42,-8.58,-0.04,0.00,-0.01
-2.48,5.43,-8.43,-0.08,0.03,0.07
-2.40,5.49,-8.37,-0.10,-0.05,-0.04
-2.64,5.38,-8.54,-0.14,-0.06,0.00
-2.46,5.46,-8.05,-0.14,-0.11,-0.05
-2.71,5.59,-8.40,-0.00,0.01,0.02
-2.49,5.35,-7.95,-0.07,-0.03,0.03
-2.65,5.46,-8.51,-0.07,-0.10,-0.04
-2.75,5.49,-8.17,-0.09,-0.03,-0.03
-2.83,5.56,-8.28,-0.09,-0.03,-0.01
-2.73,5.60,-8.04,-0.02,0.11,0.04
-2.67,5.57,-8.04,-0.07,0.10,0.04
-2.55,5.37,-8.17,-0.05,0.04,-0.00
-2.59,5.40,-8.38,0.02,0.10,-0.02
-2.55,5.52,-8.06,-0.09,-0.01,0.01
-2.55,5.60,-8.27,-0.03,0.01,-0.01
-2.58,5.54,-8.00,-0.03,0.02,0.01
