accx,accy,accz,gyrox,gyroy,gyroz
-3.14,-8.05,4.89,-0.29,1.22,-0.15
-3.34,-7.62,4.73,-1.19,1.39,-0.23
-2.87,-7.75,2.93,-1.37,0.60,-0.27
-1.85,-6.93,2.01,-0.48,-0.46,-0.23
-1.72,-6.13,2.34,-0.42,-0.46,-0.06
-1.01,-6.05,2.59,-0.66,-0.23,-1.02
-0.31,-6.98,1.87,0.01,0.27,-0.55
-0.01,-7.46,2.24,0.56,0.51,0.05
-0.66,-7.43,3.53,0.53,-0.26,0.14
-1.08,-8.13,3.82,-0.69,-0.35,0.03
-0.98,-8.74,3.70,-0.94,-0.11,-0.10
-0.96,-8.86,3.10,-0.39,-0.22,0.07
-1.11,-8.96,3.19,0.29,0.09,0.47
-1.09,-8.74,3.17,0.46,0.25,0.59
-1.44,-8.45,2.92,0.49,0.22,0.42
-2.10,-8.47,4.00,0.68,-0.50,0.41
-2.38,-7.88,4.42,0.62,-0.73,0.39
-1.99,-8.07,5.09,0.41,-0.94,0.50
-1.49,-7.96,5.06,-0.47,-1.70,0.23
-0.89,-8.10,5.16,-0.13,-1.91,0.26
-0.91,-7.80,5.16,-0.11,-1.86,0.28
-0.76,-8.92,5.26,-0.32,-0.88,0.33
-0.84,-9.49,4.64,-0.58,0.38,0.23
-1.15,-9.19,2.14,0.23,0.13,0.13
-0.18,-10.39,2.15,0.76,-1.10,0.27
-2.04,-10.17,4.20,0.77,-1.74,1.16
-2.77,-7.88,3.66,0.33,-1.24,1.56
-4.70,-10.51,3.99,0.14,-0.52,0.60
-0.08,-6.72,4.08,0.56,-0.84,-0.02
-1.00,-7.16,6.32,0.21,0.49,0.90
-0.80,-8.65,6.20,-0.87,0.66,1.81
-2.41,-8.13,5.82,-0.91,0.75,0.64
-2.39,-7.76,5.39,-0.33,0.44,0.34
-2.49,-7.33,5.39,-0.14,-0.38,0.65
-3.11,-7.11,5.36,-0.19,0.01,0.51
-3.06,-7.57,4.80,-0.23,0.27,-0.24
-2.68,-7.18,5.41,-0.19,-0.41,-0.04
-2.57,-7.76,6.36,-0.97,-0.70,0.40
-2.38,-7.94,5.62,-1.25,-1.04,0.65
-1.90,-7.16,5.43,-0.73,-1.44,0.26
-1.62,-7.43,5.33,-0.20,-1.22,-0.22
-1.30,-7.65,5.41,0.07,-0.66,-0.01
-1.94,-7.33,6.27,-0.21,-0.69,0.24
-1.05,-6.89,4.07,-0.01,-0.79,-0.43
-0.99,-8.25,5.97,0.51,-0.21,0.08
-2.08,-9.04,4.45,-0.60,0.29,0.18
-1.23,-10.72,1.94,1.91,0.15,0.74
-1.14,-9.77,3.79,1.76,-0.11,0.17
-1.63,-10.41,3.71,0.19,-0.96,-0.54
-1.30,-8.75,4.06,-0.18,-0.73,-0.39
-1.15,-8.38,4.24,-0.97,0.28,-0.62
-0.66,-8.30,4.34,0.38,2.00,-0.14
-1.00,-7.35,4.18,-0.18,1.42,-0.05
-0.95,-6.54,4.36,-0.33,0.80,-0.36
-1.07,-7.53,4.77,0.18,0.36,0.06
-1.08,-7.99,4.90,-0.23,0.09,0.23
-1.55,-8.42,4.68,-0.69,0.09,0.30
-1.95,-9.07,5.36,-1.17,-0.47,0.45
-3.09,-8.07,4.04,-0.56,-1.12,0.45
-3.52,-8.22,5.19,0.19,0.03,0.62
-3.15,-8.70,4.28,0.36,0.19,-0.03
-2.28,-8.17,6.26,0.46,-0.42,0.33
-1.15,-9.46,4.23,-4.06,-0.24,0.46
-3.20,-3.33,2.90,0.35,-1.61,1.45
-4.52,-6.62,3.39,-0.57,0.47,-0.24
-2.33,-4.81,3.61,0.28,0.07,-0.47
-2.71,-8.82,4.26,0.62,0.86,-0.65
-1.64,-9.44,4.62,-0.17,-0.22,-0.26
-5.63,-9.86,4.21,0.17,0.21,-0.41
-1.92,-11.97,4.71,-1.50,-0.22,-0.31
-0.51,-8.96,-0.04,-0.12,0.17,-0.21
0.58,-8.48,1.21,1.56,-0.36,-0.23
-0.42,-9.74,2.10,-0.24,-0.60,-0.74
-0.42,-9.22,2.18,-0.06,1.16,-0.19
-0.39,-8.54,2.40,-0.53,1.63,-0.46
0.54,-8.19,2.49,-0.31,1.44,-0.06
0.66,-8.06,2.44,-0.34,0.74,-0.27
0.70,-9.72,2.42,-0.62,0.42,-0.35
0.62,-9.91,2.43,-0.52,0.53,-0.00
-0.68,-10.67,2.11,0.25,0.03,0.13
-1.19,-12.39,2.86,-0.69,-0.26,-0.24
-1.97,-10.76,1.20,-0.77,0.53,0.41
-1.95,-8.10,0.81,1.19,0.14,-0.35
-1.81,-9.00,2.74,1.75,0.67,0.06
-2.19,-9.70,2.90,-0.10,0.39,-0.22
-1.09,-9.29,2.21,-0.85,0.53,-0.07
-2.12,-7.69,1.65,-0.07,0.26,-0.03
-0.68,-7.37,2.54,-0.35,0.21,0.05
-1.62,-7.93,2.11,-0.24,0.05,-0.18
-1.58,-8.32,2.49,0.22,0.47,-0.65
-1.19,-10.27,3.37,0.74,1.14,-0.03
-1.15,-13.01,4.90,0.05,0.27,-0.59
-0.20,-11.31,2.42,-1.72,0.63,-0.74
0.65,-7.96,-0.26,0.29,1.15,0.58
-0.55,-9.23,0.96,-0.37,-0.16,0.35
-0.53,-5.22,-1.59,-0.77,-0.36,-0.21
0.34,-3.88,0.27,0.24,-1.01,0.43
-1.15,-2.67,-2.30,0.96,0.48,0.39
-1.69,-9.54,2.91,3.19,1.77,1.05
0.44,-26.74,4.76,-2.36,0.69,0.92
-8.64,-27.00,1.05,-1.64,-0.09,-0.51
-6.12,-31.74,1.52,-4.37,-0.78,-3.49
-2.81,-15.64,-5.12,-4.37,2.10,-0.40
0.74,-1.85,1.81,-4.17,0.78,-1.31
3.03,4.04,5.37,-0.67,0.40,0.76
1.15,-1.76,-0.40,0.86,0.05,0.77
0.92,-0.39,-1.00,0.02,2.21,1.28
6.76,15.00,7.44,4.37,-0.25,-4.37
8.52,5.01,-0.09,1.20,1.01,-2.68
-0.37,-0.00,-1.84,2.58,0.94,2.49
2.16,0.72,10.91,2.34,-4.37,-1.86
-7.20,-34.65,-0.94,-1.57,-3.12,0.37
-2.14,-25.21,0.18,-2.18,1.03,1.36
-3.22,-33.01,-0.51,-0.65,1.57,1.01
-2.91,-29.70,-1.81,-0.86,-4.30,-2.55
-2.49,-19.26,-2.42,-1.75,-0.59,0.12
2.76,-2.50,-2.45,-3.40,3.37,-0.47
1.19,3.51,5.29,-0.40,4.37,3.14
0.47,-0.46,2.46,0.53,0.91,1.11
1.67,-1.27,1.72,0.87,1.95,1.01
1.91,-0.11,1.39,0.83,1.82,0.55
-0.38,-0.85,0.71,0.07,0.11,-2.74
0.66,-0.49,-2.96,0.39,1.22,1.11
-1.21,-0.27,-2.18,1.81,0.22,0.70
4.35,-13.00,14.09,4.37,0.25,0.41
-2.84,-21.97,13.52,2.19,1.04,-2.71
-0.95,-31.88,15.71,-0.36,-0.91,-0.04
-5.00,-24.45,7.78,0.04,-0.48,-0.87
-1.20,-22.69,7.08,-0.69,-2.40,-0.07
3.02,-9.73,3.87,-4.37,1.20,-2.24
1.13,2.08,0.28,-3.24,3.79,1.66
-1.11,4.29,0.14,1.47,-1.05,-0.79
-3.38,-1.61,0.67,-1.05,0.48,0.42
0.41,1.05,0.14,-2.01,0.21,-0.59
1.27,1.36,-2.09,-1.27,-0.40,1.38
1.52,-3.34,-4.08,-0.48,1.20,2.34
4.18,5.54,0.48,-0.33,-0.51,0.52
-9.61,-12.32,-3.79,4.37,-0.84,1.11
3.69,-30.16,3.12,2.45,3.67,-1.75
1.92,-28.79,9.04,-0.57,-2.70,2.49
-3.28,-18.25,-6.72,-1.67,1.91,-0.62
-2.87,-13.72,-1.07,0.83,-1.96,-0.26
3.38,-15.20,1.05,-1.28,-0.29,-0.24
-18.20,9.31,8.38,0.28,-1.33,-0.21
-0.41,-5.51,-1.64,0.20,-0.54,-0.52
-0.66,-5.48,-0.45,1.07,0.96,-0.89
1.35,-7.32,0.81,1.18,1.21,-1.25
1.71,-8.97,1.85,0.34,0.33,-1.21
11.94,-12.82,3.32,-1.02,-0.94,-0.69
-1.15,-11.38,-3.13,-0.55,-0.72,0.42
8.38,-8.83,1.22,-0.77,0.29,-0.28
1.59,-6.06,-0.74,-0.88,-0.62,-0.33
6.91,-11.36,-1.96,-0.15,1.34,-0.72
5.36,-13.20,-2.50,-1.12,-1.24,0.39
3.68,-6.79,-2.98,-0.59,-0.75,0.24
2.84,-10.15,-2.83,0.53,0.27,-0.10
5.55,-10.50,-2.44,0.61,-0.08,0.28
2.97,-9.68,-3.60,0.58,0.11,0.28
3.79,-9.26,-1.14,0.09,-0.95,0.59
1.48,-6.68,-1.62,0.92,0.22,0.10
4.29,-11.45,0.97,0.78,-0.01,0.44
0.31,-8.22,-1.40,0.04,-0.74,0.40
1.83,-11.61,0.18,0.77,0.15,0.81
0.27,-8.64,0.08,-0.13,-1.31,0.99
-1.56,-7.85,-0.34,0.61,-0.19,0.15
3.61,-13.83,1.27,0.80,0.34,1.75
0.94,-11.21,1.99,-1.87,-2.27,1.59
-0.45,-10.09,0.40,-1.02,-1.81,0.54
-0.68,-9.92,0.29,-1.39,-1.22,0.28
-0.06,-9.48,-1.31,-0.99,0.37,0.09
-0.18,-9.20,-1.08,0.14,1.63,1.15
0.54,-3.84,0.29,1.42,0.77,-0.75
-2.65,-14.32,1.63,2.27,0.02,0.43
-0.34,-5.50,0.16,-0.09,0.08,-0.66
1.41,-10.52,2.69,0.20,0.53,-0.49
-1.02,-7.20,-1.05,-0.66,-0.17,-0.13
0.47,-7.64,0.46,0.75,0.01,0.05
1.07,-6.85,-0.89,0.72,0.29,0.50
3.03,-0.81,0.45,-0.77,0.84,-2.11
-1.14,-9.56,0.62,0.41,-0.05,-0.42
-1.29,-9.01,0.70,0.92,1.11,0.18
-2.45,-10.06,-0.78,0.10,1.07,-0.39
-2.14,-10.36,0.86,-0.57,0.20,0.28
-3.07,-12.55,0.26,-0.97,-0.73,0.41
-4.06,-12.48,0.69,0.66,0.84,-0.20
-4.63,-12.48,1.12,1.08,1.44,-0.54
-3.66,-13.08,2.45,2.11,1.37,-0.75
-2.67,-10.88,2.79,0.81,0.33,-1.06
-2.08,-9.90,3.97,1.08,0.11,-0.87
-1.12,-8.04,4.77,1.64,0.27,-0.34
0.17,-9.07,5.69,-0.47,-0.23,-0.08
0.34,-8.00,5.44,0.46,0.28,-0.06
-0.39,-6.98,5.07,0.53,0.63,-0.17
-1.04,-6.54,6.13,1.98,-0.28,-0.31
-0.91,-6.29,6.39,0.97,-1.01,-0.20
0.30,-6.43,6.20,-0.39,-0.42,-0.40
0.19,-6.63,6.49,0.69,0.40,0.20
0.10,-6.22,6.41,-0.33,-0.17,0.08
0.01,-6.73,6.45,0.06,-0.47,0.00
-0.22,-6.82,6.54,0.53,-0.28,0.05
0.12,-6.87,6.72,0.23,-0.08,0.03
-0.10,-6.67,6.66,-0.32,0.16,-0.21
0.09,-6.77,6.55,-0.43,0.32,-0.30
-0.08,-6.60,6.27,0.33,0.41,-0.30
-0.22,-6.67,6.38,0.08,0.26,-0.34
-0.17,-7.00,6.31,-0.43,0.09,-0.30
-0.22,-7.32,6.14,-0.24,0.19,-0.33
-0.54,-6.80,6.08,-0.07,0.13,-0.21
-0.02,-7.13,6.23,-0.02,-0.01,0.08
0.06,-7.14,6.35,-0.13,0.03,-0.12
-0.26,-7.20,6.52,-0.05,0.21,-0.13
-0.24,-7.54,6.20,-0.07,0.15,-0.21
-0.08,-7.32,5.99,-0.25,0.06,0.05
-0.06,-7.40,6.01,-0.24,0.02,0.02
-0.07,-7.45,5.69,-0.03,0.09,0.07
-0.11,-7.42,5.99,-0.12,-0.03,0.12
-0.28,-7.24,5.90,-0.07,-0.06,0.14
-0.25,-7.32,5.66,-0.22,-0.06,0.02
-0.29,-7.54,5.64,-0.18,0.03,0.01
-0.25,-7.56,5.72,-0.24,-0.07,0.07
-0.19,-7.64,5.69,-0.25,-0.07,0.04
