accx,accy,accz,gyrox,gyroy,gyroz
-3.60,-8.28,-0.54,0.26,1.02,-0.34
-4.40,-8.21,1.75,0.84,0.46,0.34
-4.39,-8.08,1.81,0.20,0.07,0.12
-3.70,-8.61,2.28,1.07,-0.33,1.42
-7.75,-3.74,2.92,0.71,0.21,-1.89
-4.75,-8.15,2.59,-0.33,0.15,-0.28
-4.55,-8.25,2.56,-0.18,0.04,-0.05
-4.45,-8.30,2.68,-0.84,0.60,-0.20
-4.41,-8.47,1.62,-0.77,1.09,-0.35
-4.31,-8.35,0.55,-0.24,1.37,-0.02
-4.86,-8.49,0.50,-0.37,1.20,-0.30
-4.81,-8.36,0.13,-0.53,1.37,-0.29
-4.10,-7.70,-1.04,-0.88,0.77,-0.54
1.86,-4.24,1.07,0.08,-0.04,-1.92
-1.28,-6.75,-1.80,0.56,-0.18,0.83
-7.67,-2.87,-2.39,0.05,-0.87,-0.30
-8.32,-8.36,-1.97,0.76,-0.66,0.49
-15.01,-14.75,-1.93,-1.40,-3.33,1.44
-13.96,-8.74,0.73,0.37,-0.82,-0.49
-6.13,-8.31,0.39,-0.02,-0.65,-0.59
-3.62,-5.03,0.74,-0.80,1.30,0.07
-1.12,-0.02,-0.04,-1.33,3.25,-1.94
-4.78,-10.47,-4.93,2.23,0.79,0.12
-2.99,-0.86,8.72,2.89,-2.58,0.49
-3.69,-15.11,1.24,-2.19,0.30,-0.63
-9.11,-17.61,0.81,-0.23,1.62,0.93
-8.66,-12.46,-2.81,-1.32,-0.53,0.28
-3.69,-6.44,-2.02,-1.64,-0.30,-0.28
0.13,-2.57,-2.20,-1.66,1.26,0.32
3.30,0.87,0.65,1.29,0.61,-1.66
-1.42,-2.38,-0.26,1.97,-2.73,2.22
-14.95,-14.12,-3.33,1.58,-2.09,0.99
-15.17,-15.15,1.57,-3.47,-0.80,1.13
-9.88,-12.60,2.81,3.01,-1.21,-0.10
-4.78,-9.04,-0.26,-0.58,-0.16,-0.80
-1.23,-4.19,-1.20,-2.47,2.58,0.03
1.53,3.45,2.44,-0.10,3.39,0.68
-2.87,0.36,-2.48,-0.56,1.04,-0.77
-16.86,-14.77,-4.12,1.12,-0.37,0.80
1.67,-17.98,1.25,1.48,-0.10,-0.07
-9.84,-17.00,1.31,-1.53,2.05,-0.23
-2.36,-14.20,-4.64,-2.84,-0.23,-0.01
-4.73,3.93,-1.69,-0.86,-2.55,-0.38
4.47,-6.95,0.66,0.28,0.48,-0.94
-1.51,-1.67,0.91,0.71,-1.76,1.18
0.27,0.02,1.18,2.53,-3.38,-3.01
-14.88,-24.20,3.63,0.29,-1.92,1.68
-17.00,-15.31,3.89,-0.87,-0.68,1.15
-9.94,-13.41,6.60,1.81,-1.04,-0.93
-4.09,-6.06,0.84,-3.36,-0.35,-0.62
0.39,-1.21,-0.66,-3.45,4.30,-0.42
3.21,0.93,-0.23,0.32,2.83,-0.42
-3.81,-2.07,-0.09,2.95,-0.41,0.58
-17.33,-21.22,3.90,4.31,-2.98,0.39
-7.84,-19.07,6.39,1.61,-0.75,0.69
-6.16,-14.10,5.36,-0.47,1.63,0.21
-3.54,-8.96,1.57,-2.33,0.31,0.01
0.33,-2.85,-0.63,-3.53,1.15,0.26
1.48,3.28,-0.60,-0.56,0.91,-0.74
1.51,1.11,0.93,2.96,-2.22,-0.08
-13.30,-21.72,9.73,2.09,-2.86,1.89
-9.21,-17.39,8.94,1.91,-1.15,1.77
-11.05,-12.76,6.72,-1.63,-2.42,0.06
-5.89,-9.56,8.22,-1.25,-2.14,-0.75
-1.90,-4.77,1.04,-3.72,0.66,0.30
1.16,0.58,-1.91,-3.51,4.37,-0.07
0.84,8.97,-1.91,-0.26,2.43,-1.26
-1.70,-2.15,-0.11,1.72,0.04,-1.26
-4.42,-14.82,-3.69,2.92,-3.38,-1.58
-6.49,-19.53,8.56,1.72,-1.58,0.24
-4.18,-12.90,5.20,-1.49,-0.57,0.43
-3.31,-8.04,1.70,-2.47,-0.57,0.51
1.19,-2.25,-1.33,-2.93,2.59,0.87
2.01,1.68,-0.51,-0.60,1.55,0.75
-0.51,-0.91,0.77,2.38,-2.21,0.42
-14.99,-14.95,6.51,4.37,-3.63,0.93
-8.92,-14.61,11.21,1.99,-1.55,1.31
-7.73,-10.45,10.79,-2.48,-1.06,0.10
-5.27,-8.31,6.82,-1.24,-0.54,0.27
-3.24,-5.11,0.37,-3.70,2.22,0.37
1.15,0.90,-0.73,-2.06,4.37,0.49
1.84,1.89,0.77,1.51,1.07,-0.78
-2.99,-9.64,5.58,4.37,-2.61,-1.05
0.29,-29.83,10.49,4.37,-2.47,4.37
-6.33,-11.71,13.66,-0.10,-1.24,0.39
-5.17,-9.66,7.05,-2.16,1.27,0.84
-2.12,-6.70,2.81,-4.37,2.70,0.77
2.05,-0.84,-0.05,-3.58,3.32,0.47
0.93,3.91,-1.99,-0.15,-0.25,0.75
-6.48,-4.87,5.67,2.94,-3.78,0.95
-3.57,-8.85,3.03,4.37,-4.19,-0.82
-14.60,-4.66,11.91,-1.63,-2.46,-0.47
-12.60,-7.96,11.48,0.02,-1.02,-0.76
-5.06,-6.53,6.39,-1.38,0.39,0.05
-2.43,-3.68,0.79,-3.21,3.67,1.70
1.29,2.88,-0.63,-1.20,4.36,-0.25
2.16,0.14,0.77,2.70,-1.33,-1.52
-2.45,-7.92,6.47,4.15,-4.37,-2.84
-1.73,-12.92,8.29,1.31,-3.21,-1.28
-5.08,-13.24,15.79,-0.41,-1.05,0.21
-3.52,-11.82,11.24,-1.22,1.28,0.91
-2.23,-6.26,4.93,-2.18,1.55,0.69
-0.13,-2.38,-0.86,-2.59,3.97,2.63
4.56,2.45,-2.17,-0.81,1.83,1.14
0.16,-0.98,3.33,1.49,-3.22,0.10
-19.98,-10.90,8.04,1.27,-3.52,0.74
-9.76,-12.09,11.53,0.99,-1.62,0.80
-8.34,-8.30,14.93,0.07,-0.58,0.24
-5.68,-6.27,11.92,-0.25,-1.04,-0.14
-3.73,-4.89,6.36,-2.33,-0.94,1.23
-3.08,-1.76,2.38,-1.93,3.45,0.09
0.48,-1.03,0.00,-0.79,4.37,-0.18
-1.26,-1.33,2.33,0.47,0.51,-1.12
-4.67,-9.51,7.59,3.96,-2.41,-2.68
-3.48,-14.26,3.87,1.30,-1.91,-0.14
-4.32,-9.58,9.02,0.68,-0.35,-0.88
-1.12,-5.31,8.43,2.09,1.48,1.86
-4.07,-6.17,2.60,-1.31,0.95,0.00
-2.53,-4.85,4.96,-1.14,-0.97,0.73
-2.59,-6.00,6.34,0.09,-0.03,0.15
-3.26,-6.65,6.25,0.29,0.56,0.33
-3.81,-6.28,6.90,-0.37,-0.01,0.71
-3.34,-6.85,6.98,-1.42,-0.68,0.79
-3.17,-5.52,5.00,-0.53,-1.02,0.38
-3.49,-5.57,5.81,0.10,-0.32,0.13
-3.51,-6.69,5.85,-0.04,0.78,0.08
-3.33,-6.85,5.69,-0.23,0.94,0.19
-3.52,-6.43,4.91,-0.20,0.81,0.19
-3.92,-6.70,4.99,-0.57,1.07,0.18
-4.64,-6.63,5.05,-1.07,0.59,0.57
-5.17,-5.43,4.43,-0.61,0.08,0.60
-5.70,-4.73,4.54,0.29,0.48,0.45
-6.55,-4.60,5.12,0.54,0.64,0.35
-7.42,-5.51,5.18,-0.03,0.81,0.19
-6.59,-5.73,4.99,-0.56,0.63,-0.17
-7.44,-5.05,3.17,-0.31,0.23,0.10
-6.39,-4.75,4.50,-0.14,0.24,-0.01
-6.93,-5.01,3.54,-0.27,0.25,-0.18
-6.79,-5.13,3.61,-0.15,0.50,-0.43
-5.87,-5.14,3.86,-0.15,0.45,-0.72
-3.83,-4.18,3.01,-0.40,0.11,-0.61
-4.04,-4.61,2.51,-0.72,0.76,-0.35
-3.87,-4.27,1.36,-0.99,1.18,-0.12
-4.93,-5.69,0.60,-0.68,0.28,-0.20
-5.73,-6.17,0.35,-0.24,-0.19,0.04
-6.10,-7.04,0.76,-0.16,0.11,0.09
-6.64,-6.94,0.78,-0.20,0.35,0.41
-6.60,-7.07,0.34,-0.46,0.64,-0.01
-7.08,-8.36,0.08,-0.69,0.72,0.08
-7.19,-8.33,-0.34,-0.26,0.10,0.04
-7.41,-8.09,-0.25,-0.06,-0.62,0.26
-7.93,-7.59,-0.23,0.16,-1.42,0.44
-8.42,-7.99,0.35,0.57,-0.58,0.23
-8.25,-8.74,0.23,0.37,-0.40,0.16
-9.24,-8.17,1.24,0.87,-0.76,0.08
-9.44,-7.64,2.48,0.56,-0.69,0.09
-7.93,-7.77,3.05,0.55,-0.83,-0.24
-7.48,-7.44,4.37,0.66,-0.95,-0.35
-6.71,-6.53,4.83,0.13,-0.44,-0.02
-5.52,-6.04,4.92,0.03,-0.94,-0.12
-4.73,-6.27,4.75,0.21,-1.53,-0.27
-4.15,-5.93,4.82,-0.03,-0.95,-0.38
-3.97,-5.47,4.81,0.32,-0.46,-0.68
-3.30,-5.78,5.04,0.73,0.10,-0.71
-2.83,-5.75,5.56,0.45,0.30,-0.42
-2.94,-5.72,5.91,0.64,0.12,-0.34
-2.87,-5.38,6.27,0.44,0.03,-0.19
-2.92,-5.34,6.77,0.71,0.09,-0.30
-2.74,-4.86,7.41,0.76,-0.14,-0.25
-2.59,-5.09,7.53,0.49,-0.01,-0.14
-2.70,-4.95,7.74,0.35,-0.08,-0.08
-2.73,-4.83,7.65,0.26,-0.30,-0.01
-2.44,-4.81,7.62,-0.07,-0.69,-0.05
-2.21,-4.47,7.73,0.10,-0.72,-0.05
-2.05,-4.40,7.55,0.11,-0.58,0.01
-2.00,-4.51,7.52,-0.05,-0.30,0.06
-2.15,-4.40,7.32,-0.21,0.07,0.12
-2.24,-4.60,7.15,-0.34,0.38,0.15
-2.84,-4.88,6.85,-0.34,0.78,0.16
-3.37,-5.12,6.67,-0.28,0.85,0.17
-4.01,-5.39,6.39,-0.40,0.85,0.12
-4.01,-5.32,6.29,-0.21,0.47,0.08
-4.17,-5.52,6.22,-0.24,-0.03,0.07
-4.22,-5.59,6.32,-0.16,0.07,0.08
-4.28,-5.56,6.09,-0.28,0.39,0.13
-4.55,-5.69,6.04,-0.23,0.43,0.09
-4.64,-5.76,5.85,-0.17,0.21,0.05
-4.62,-5.68,5.84,-0.08,0.05,-0.02
-4.53,-5.79,5.91,-0.01,-0.09,-0.05
-4.36,-5.65,5.89,-0.01,-0.16,-0.06
-4.25,-5.56,5.87,0.04,-0.17,-0.08
-4.20,-5.62,5.89,0.01,-0.01,-0.07
-4.21,-5.59,6.04,-0.00,0.00,-0.05
-4.26,-5.63,6.05,-0.03,-0.02,-0.04
-4.18,-5.66,6.09,-0.13,-0.06,0.03
-4.14,-5.62,6.03,-0.10,0.06,0.04
-4.15,-5.58,5.99,-0.09,0.16,0.03
-4.17,-5.66,6.10,-0.08,0.14,0.01
-4.20,-5.62,6.00,-0.03,-0.02,-0.02
-4.25,-5.66,6.00,-0.05,-0.01,-0.00
-4.29,-5.66,5.91,-0.11,0.13,0.01
-4.34,-5.66,5.90,-0.12,0.13,0.01
-4.30,-5.70,5.92,-0.07,0.02,-0.01
-4.27,-5.70,5.88,-0.03,0.02,-0.03
-4.29,-5.66,5.91,-0.00,0.01,-0.04
-4.27,-5.70,5.90,-0.01,0.02,-0.03
-4.25,-5.69,5.88,-0.06,-0.05,-0.00
-4.24,-5.74,5.89,-0.10,0.01,0.02
-4.24,-5.75,5.84,-0.10,0.04,0.02
-4.21,-5.78,5.88,-0.04,-0.09,-0.00
-4.17,-5.73,5.87,-0.10,-0.07,0.01
-4.19,-5.80,5.78,-0.20,0.06,0.02
-4.21,-5.84,5.71,-0.30,0.16,0.04
-4.27,-5.93,5.77,-0.07,-0.05,-0.00
-4.19,-5.96,5.71,-0.01,-0.22,-0.01
-4.15,-5.89,5.77,-0.03,0.01,-0.00
-4.24,-5.89,5.74,-0.05,0.11,0.01
-4.20,-5.88,5.76,-0.06,-0.02,0.03
-4.19,-5.87,5.73,-0.09,-0.00,0.02
-4.19,-5.87,5.69,-0.20,0.31,0.04
-4.32,-5.88,5.60,-0.06,0.14,-0.02
-4.33,-6.00,5.67,0.01,-0.07,-0.03
-4.25,-5.90,5.69,0.04,-0.02,-0.04
-4.27,-5.98,5.70,-0.02,0.10,-0.01
-4.29,-5.94,5.68,-0.06,0.04,0.00
-4.26,-5.92,5.69,-0.04,-0.00,-0.02
-4.32,-5.98,5.96,-0.07,0.04,0.01
