accx,accy,accz,gyrox,gyroy,gyroz
2.11,-9.29,1.83,-0.14,0.21,-1.09
2.43,-7.56,1.72,-0.50,-0.52,-0.29
3.00,-8.30,1.82,-1.06,0.27,-0.30
4.90,-7.84,2.43,0.08,-0.06,-0.08
4.19,-8.61,2.16,0.92,-2.49,1.03
2.83,-11.20,2.85,0.94,-2.33,1.72
-2.13,-15.94,3.29,-0.44,0.36,1.56
0.92,-13.40,4.46,0.35,-0.17,-0.21
-1.39,-12.22,3.56,1.53,-2.07,-0.85
-2.14,-11.08,3.94,0.30,0.19,-0.55
-0.32,-11.10,4.19,-1.27,1.93,0.48
-0.16,-11.55,3.45,-1.16,1.28,0.85
-0.41,-9.51,1.41,-1.14,0.21,0.26
0.23,-7.91,0.87,0.56,0.57,-0.31
-0.87,-9.40,1.23,0.08,0.30,0.29
-1.34,-7.95,1.01,0.56,-0.01,0.19
-0.04,-5.72,2.10,-0.67,0.67,-0.02
2.84,-2.27,-0.53,-1.11,1.27,-1.83
-0.60,-8.72,0.23,0.10,-0.03,-0.61
0.56,-7.40,1.73,0.52,-0.52,0.13
-0.10,-9.04,1.64,-0.12,-0.58,0.11
0.24,-9.22,2.26,-0.49,-0.63,0.35
0.42,-9.45,1.73,-0.37,-0.68,0.20
0.40,-9.52,1.98,-0.17,-0.83,0.17
1.29,-9.67,2.52,0.04,-0.81,0.06
0.73,-8.87,1.93,0.06,-0.39,-0.05
1.75,-8.97,2.57,0.07,-0.26,0.36
0.22,-8.36,2.48,-0.94,-0.69,0.72
1.13,-7.21,0.17,-0.50,-0.32,0.89
-2.55,-9.31,-2.13,2.17,0.15,1.98
-2.97,-22.86,4.67,-1.59,2.89,0.02
-6.96,-15.78,1.83,-1.20,-0.07,0.15
-1.15,-13.44,1.81,-0.31,0.15,0.34
-2.08,-5.93,0.07,-1.74,-1.10,0.01
2.47,-0.77,-2.81,0.08,0.29,0.09
1.06,0.54,0.88,1.13,-0.96,0.40
-7.56,-12.96,4.57,1.56,-2.25,1.02
-0.73,-18.58,5.88,0.61,1.06,-2.10
-4.70,-18.00,11.60,0.18,-0.43,1.65
-7.47,-14.17,-4.65,-3.04,-0.36,-0.17
0.26,0.94,5.62,0.34,-0.84,-1.02
0.30,-2.67,-5.17,-0.83,0.23,-0.61
3.76,2.71,1.53,0.20,-0.05,-0.27
-0.35,-10.59,-0.01,1.12,-0.03,0.49
-7.09,-22.52,5.47,0.53,-2.18,1.30
-4.21,-21.54,10.93,-2.86,0.86,4.37
1.75,-13.03,2.83,-2.42,1.72,-0.12
4.78,-1.57,-6.83,0.20,0.89,0.88
0.85,-0.98,-0.18,-2.04,-3.64,1.57
-10.26,5.05,-4.96,0.74,-2.00,-0.08
3.93,-10.71,6.72,3.75,-0.26,2.57
4.12,-26.68,11.23,-2.71,1.47,4.13
-2.35,-4.99,3.19,-2.85,0.73,-1.47
-0.16,-12.51,-2.17,-2.15,-0.11,-1.36
1.91,3.10,-2.60,1.43,1.35,-0.50
-1.84,2.72,0.93,2.33,3.89,0.75
2.31,-6.31,3.58,4.37,2.42,1.06
-2.29,-29.05,0.03,-4.37,3.67,-0.92
-11.01,-15.56,5.76,2.55,-3.92,1.62
-5.98,-12.87,3.04,-2.81,4.37,-4.37
5.54,0.49,-1.45,0.52,-0.67,-0.23
0.69,-4.09,-3.20,-2.23,-0.26,0.16
0.92,3.39,-0.23,1.58,-1.84,1.23
-4.19,-14.98,5.82,1.06,-1.37,1.28
-7.60,-20.47,5.48,1.11,-0.32,0.74
-4.25,-14.32,4.20,-4.37,-1.97,-2.09
4.06,-9.85,-1.42,-0.81,-0.59,-2.43
1.13,2.91,-4.77,1.35,1.28,0.58
0.10,-1.56,-0.70,2.77,2.29,0.15
-0.28,-4.37,1.35,3.64,2.46,-0.37
-2.71,-25.68,3.09,-2.26,2.36,-2.09
-8.99,-23.01,7.62,1.72,-1.57,2.04
-6.72,-7.22,-0.84,-2.41,1.56,-2.50
1.01,-2.76,1.04,-0.46,-0.93,0.64
-0.05,-3.54,-3.70,-0.76,1.05,0.22
2.39,2.72,1.19,0.29,-1.83,0.69
-4.17,-10.98,-1.44,1.78,0.65,0.85
-4.65,-21.49,2.55,0.18,-1.86,0.76
-8.13,-17.16,12.09,0.94,-0.81,-0.07
9.64,-22.12,4.18,-1.08,-0.48,1.89
-0.08,-1.33,-0.43,-2.23,-0.89,-0.93
0.36,2.47,-2.70,-0.93,1.50,1.05
0.39,4.05,0.15,0.51,1.27,-0.28
-2.82,-10.05,6.55,3.85,0.52,0.75
-6.47,-30.66,-1.09,0.45,2.62,0.09
-1.93,-21.54,6.35,-3.14,-2.74,0.85
-2.51,-9.79,1.12,-4.37,-0.72,-1.35
-2.84,-5.51,-0.69,4.28,1.43,0.84
10.40,-7.12,2.09,-1.31,1.73,-0.13
-5.88,2.51,-1.46,-0.38,-4.13,1.03
-11.64,-18.41,1.69,3.22,0.95,0.45
0.07,-16.97,7.10,1.10,0.10,-0.80
-9.34,-16.12,11.02,-0.78,-1.89,-0.33
1.94,-2.33,3.32,-1.62,2.51,-1.02
0.63,-2.19,-2.92,0.32,-0.19,-0.32
6.32,-2.23,1.43,-0.65,1.26,0.70
-3.63,0.79,-1.10,0.25,-0.78,0.65
-9.59,-20.10,5.61,2.72,0.69,-0.45
5.49,-25.74,7.49,0.76,3.07,-0.11
-8.06,-12.35,6.73,-2.53,-4.00,0.35
-5.30,-1.52,1.26,-1.45,1.41,-1.53
5.87,-4.40,-2.73,0.52,1.56,0.28
1.16,0.72,0.69,-1.15,-2.73,0.72
-6.59,-4.12,-0.31,1.79,0.28,0.82
-4.96,-22.40,4.72,1.12,-0.88,0.71
-2.95,-15.71,5.08,0.18,0.35,-0.51
-6.41,-15.84,6.68,-0.59,-0.28,0.16
-1.05,-1.63,0.27,-2.59,0.80,-1.06
1.23,-0.34,-0.87,-0.93,0.33,-0.49
1.49,1.22,-1.63,1.48,1.55,0.47
-2.96,-4.84,3.68,1.35,-0.11,-0.62
-5.12,-18.19,2.94,1.61,2.07,-0.37
0.11,-22.55,5.88,-0.90,-0.07,0.58
-5.52,-9.09,0.28,-1.22,-1.15,-0.56
7.64,-4.34,7.18,0.27,-2.47,-2.48
0.04,-3.12,2.73,2.02,-1.23,-0.12
-0.99,-8.46,6.55,1.81,-0.06,-0.83
-8.25,-23.74,3.02,-4.37,2.19,1.80
3.62,2.04,-1.93,-1.21,-1.34,0.82
0.29,-22.12,2.67,-0.50,-1.18,0.39
-1.96,-8.55,-1.59,-0.80,-1.12,-0.19
-1.25,-8.97,2.14,0.61,-0.11,1.33
-2.46,-9.75,2.56,0.34,0.10,0.50
-1.59,-10.31,2.77,-0.83,-0.99,0.15
-2.49,-9.76,1.01,-0.10,-2.00,-0.07
-1.59,-9.40,2.10,0.02,-1.46,-0.12
-1.72,-8.80,1.73,-0.01,-0.36,-0.17
-0.07,-9.96,2.01,-0.40,0.05,-0.59
0.78,-10.84,2.06,-1.94,0.02,-0.68
-2.36,-8.41,-1.15,0.16,-0.06,-0.22
0.07,-10.38,2.44,0.28,0.04,0.25
0.92,-8.40,1.18,-0.91,-0.08,1.05
-1.60,-9.60,-0.15,-0.68,-0.62,0.64
0.21,-7.40,-0.90,-0.57,0.81,0.90
-1.47,-8.73,-0.42,-1.63,0.30,0.84
-2.08,-7.81,-2.18,-0.67,-0.26,0.76
-2.26,-7.66,-0.78,-0.09,-0.12,0.88
-3.77,-7.99,-1.81,-0.64,-0.99,0.65
-3.65,-8.90,-0.81,-0.61,-1.09,1.38
-4.02,-8.65,-0.25,-1.12,-1.31,1.49
-6.52,-8.43,-2.39,-1.25,-1.56,1.41
-5.98,-7.59,-1.78,-0.28,-0.64,0.10
-5.34,-8.49,-2.77,0.55,-0.24,-0.70
-5.04,-8.52,-1.87,-0.39,0.01,0.06
-5.73,-7.27,-2.47,0.29,0.10,-0.26
-6.27,-8.46,-2.46,1.05,0.86,0.85
-4.23,-8.29,0.04,1.26,0.22,-0.60
-4.82,-9.08,-0.63,0.36,-1.48,-1.00
-5.26,-9.75,0.12,0.79,-0.28,-1.31
-4.96,-11.17,0.28,0.75,0.17,-0.95
-6.06,-18.04,3.15,0.14,1.55,-0.06
-2.10,-9.88,-0.02,-0.89,1.45,0.11
-4.39,-10.10,-1.67,0.12,0.27,-0.60
-1.79,-8.98,0.42,1.07,0.28,-0.58
-1.51,-9.45,1.06,0.61,-0.50,-0.64
-1.50,-10.01,1.84,0.23,-0.64,-0.15
-1.57,-9.47,2.11,-0.26,-1.03,-0.25
-1.26,-8.68,0.57,0.32,-0.46,-0.73
-0.59,-9.51,2.34,0.50,-0.04,-0.63
-0.47,-9.76,2.02,0.18,0.02,-0.54
0.18,-9.84,2.51,0.31,-0.28,-0.85
0.49,-9.80,2.35,0.31,-0.37,-0.75
0.88,-9.17,2.58,0.55,-0.24,-0.83
0.74,-9.10,2.25,0.38,-0.37,-0.67
1.10,-9.14,2.63,0.32,-0.03,-0.48
1.65,-9.34,2.98,0.16,0.12,-0.25
0.98,-9.29,3.01,-0.20,0.65,0.20
0.37,-11.57,2.95,-0.42,1.96,-0.34
2.25,-7.46,1.09,-0.10,1.27,0.01
1.24,-10.03,2.99,0.36,-0.14,-0.10
1.99,-6.65,2.60,-0.04,-0.35,-0.62
1.59,-9.04,2.83,-0.24,-0.09,0.18
1.15,-9.13,2.54,-0.27,0.04,0.23
1.26,-9.50,2.43,-0.14,0.04,0.19
0.01,-10.24,3.86,-0.89,-0.60,0.87
0.74,-9.68,2.13,-0.62,-0.81,0.02
1.33,-9.50,2.44,0.06,-0.77,-0.09
1.08,-9.50,1.94,0.01,-0.20,-0.08
1.23,-9.36,1.84,0.17,0.85,0.10
1.29,-9.33,2.45,-0.24,1.16,0.80
0.16,-9.92,1.00,-0.59,0.97,0.12
-0.14,-9.39,1.87,0.39,0.43,-0.44
0.77,-9.85,1.97,0.01,-0.26,-0.07
0.33,-9.42,1.71,0.22,-0.21,-0.28
0.31,-9.64,2.23,0.30,0.18,0.03
0.39,-9.43,2.46,-0.03,0.05,-0.04
0.34,-9.49,2.35,-0.23,-0.02,0.19
0.26,-9.59,2.31,-0.27,0.09,0.28
0.26,-9.75,2.33,-0.36,0.16,0.23
0.03,-9.78,1.43,-0.02,0.77,-0.04
-0.28,-8.96,2.73,0.12,1.06,-0.04
-0.73,-9.69,1.95,0.74,0.68,0.14
-0.82,-9.33,2.50,0.13,0.49,0.22
0.53,-9.72,2.48,-0.15,-0.10,-0.12
-0.54,-9.46,2.99,-0.22,-0.14,-0.05
-0.37,-9.22,2.29,0.19,0.12,-0.13
-0.38,-9.14,2.18,-0.12,-0.01,0.01
-0.34,-9.69,2.56,-0.14,-0.08,0.03
-0.46,-9.49,2.06,-0.15,-0.21,-0.23
-0.54,-9.88,1.76,0.56,-0.16,-0.19
-0.88,-9.81,2.27,0.50,-0.45,-0.27
-0.42,-9.47,1.97,0.13,-1.02,-0.47
-1.09,-9.51,1.51,0.10,-0.45,-0.38
1.61,-7.22,1.82,0.74,0.03,0.04
-0.14,-8.33,3.28,0.22,-0.11,-0.37
-0.27,-6.75,3.29,0.03,0.67,-0.72
1.42,-8.06,3.16,0.81,0.34,-0.23
1.13,-9.74,3.96,0.46,0.09,-0.31
0.78,-8.21,2.67,0.24,-0.04,-0.50
2.85,-7.75,5.19,-0.00,-0.58,0.19
3.53,-7.06,6.00,-1.10,-0.42,-0.67
1.14,-9.09,3.31,0.93,-0.20,-1.20
