accx,accy,accz,gyrox,gyroy,gyroz
-3.19,-6.71,2.63,-0.17,-0.18,0.02
-4.66,-7.68,3.10,-0.28,-0.49,0.14
-3.11,-7.53,2.15,-0.24,-0.29,-0.35
-2.74,-8.50,2.47,-0.07,-0.80,0.07
-7.16,-10.92,3.37,-0.18,-1.07,0.24
-5.80,-8.73,1.58,-0.04,0.66,-0.45
-2.99,-11.51,2.55,-0.00,-0.76,0.36
-7.31,-7.80,1.53,-0.35,0.35,-0.37
-0.12,-8.83,1.67,0.12,0.44,-0.13
-3.33,-5.92,0.45,-0.31,-0.37,0.03
-2.11,-8.27,1.75,0.46,0.34,0.08
-2.95,-8.24,1.05,0.32,-0.05,0.30
-6.60,-10.24,3.96,0.11,0.61,0.06
-2.17,-8.17,2.29,0.21,0.10,0.31
-5.76,-8.80,2.49,-0.62,0.38,-0.07
-6.03,-8.77,3.40,0.80,-0.22,0.44
-7.07,-8.62,3.39,-0.47,0.33,-0.52
-3.26,-6.83,2.03,-0.25,0.83,-0.26
-3.28,-6.74,2.35,-0.31,-0.13,0.29
-3.96,-5.77,2.52,-0.14,-0.07,0.05
-3.73,-7.11,2.91,-0.38,-0.01,0.16
-2.76,-7.88,1.25,-0.02,-0.58,0.16
-5.02,-11.78,3.49,-0.09,-0.70,0.13
-8.38,-9.42,2.69,-0.42,-0.66,-0.20
-5.21,-9.28,2.16,0.04,0.51,-0.49
-4.77,-8.23,0.88,-0.51,0.42,-0.24
-2.69,-7.41,0.02,0.43,0.62,0.07
-2.11,-5.20,0.75,-1.44,0.57,-0.56
-5.69,-7.56,0.38,0.17,0.35,-0.32
-1.75,-7.07,-0.40,-0.02,0.92,-0.74
-2.71,-6.79,1.33,0.46,-0.40,-0.19
-6.93,-10.92,1.99,0.51,0.16,-0.30
-1.70,-8.45,3.82,1.19,-0.17,0.90
-14.79,-20.85,2.91,1.02,-0.72,0.71
-6.33,-6.83,2.95,0.68,0.83,0.73
0.20,-8.15,2.83,-0.17,1.27,-0.15
-0.69,-4.84,1.92,-0.45,-0.61,0.53
-3.23,-3.72,1.66,-0.21,0.29,0.15
1.41,-3.24,-2.25,0.62,0.34,0.10
-2.28,-19.14,6.62,0.73,-2.61,0.28
-19.33,-16.59,6.46,-1.53,-1.42,-0.07
-1.19,-5.73,1.08,0.09,1.85,-0.87
0.08,-11.69,3.31,-1.33,-1.09,-0.06
-5.68,1.87,0.33,-1.57,-0.25,-0.22
2.82,0.54,-0.68,0.06,2.09,-0.66
1.14,-2.73,-0.30,1.66,-0.48,0.06
-16.86,-23.88,16.19,3.78,-2.99,1.04
-4.57,-7.63,9.27,-2.88,3.03,-1.85
-5.54,-10.82,3.61,0.15,-0.24,0.29
0.30,-3.96,2.08,-1.62,0.70,-0.15
2.90,0.62,-2.02,-0.63,0.68,-0.14
1.64,-4.25,-1.49,-0.02,-0.37,0.67
-1.13,-10.29,4.58,2.44,-2.04,0.71
-20.05,-25.87,10.22,-1.85,-0.48,0.12
-2.53,-4.44,2.49,-0.22,0.60,0.18
-1.87,-9.82,3.25,-1.44,-0.04,0.04
-6.48,-0.46,0.37,-1.76,0.08,-0.33
1.03,0.73,-0.49,0.70,1.86,-0.54
0.35,-4.22,-1.11,1.27,0.56,0.08
-10.87,-15.49,13.59,3.79,-2.47,0.48
-10.07,-16.50,10.01,-1.69,3.06,-1.93
-4.25,-6.37,2.60,0.12,-0.04,0.35
0.99,-1.70,0.19,-0.23,1.89,-0.86
3.51,-5.71,-0.15,-0.01,-0.30,0.32
-3.79,-3.04,2.70,0.53,-1.26,0.69
-0.42,-9.36,3.72,1.02,1.12,-0.09
-8.45,-22.06,8.50,-0.12,-2.52,1.16
-13.42,-11.58,8.57,-1.00,-0.98,0.61
-0.68,-5.51,3.83,-1.27,1.62,-0.53
-1.18,-3.89,1.05,-2.14,-0.63,0.03
-2.83,2.22,-0.65,-0.16,0.39,-0.20
-0.46,-5.63,-0.15,0.45,1.38,-0.10
-4.22,-9.82,7.03,2.90,-1.36,0.36
-13.53,-19.19,11.28,0.25,-0.59,-1.09
-9.16,-8.86,2.80,-1.86,2.37,-0.78
-1.09,-8.27,3.42,0.42,1.22,0.47
-1.88,-6.04,1.00,-2.97,1.62,-0.01
0.48,-3.43,-2.10,-1.83,1.98,0.16
-1.56,-3.27,-1.23,1.43,-1.24,2.32
-9.62,-14.15,-0.37,-0.71,2.16,-0.68
-3.66,-14.79,1.22,-0.76,-1.45,0.57
-8.64,-3.45,1.08,1.03,-2.10,-1.59
-2.59,-10.24,1.85,-2.92,2.37,-2.11
2.64,-5.30,0.50,-0.54,-3.66,-0.81
-7.88,-5.77,2.70,-3.20,-2.15,0.57
-7.09,-5.68,0.39,0.81,0.45,0.74
-11.49,-10.23,2.25,-1.14,2.11,-2.37
-4.17,-15.96,1.03,2.71,2.82,-0.28
0.85,-12.39,1.34,0.32,1.65,-0.45
-4.92,-5.91,-1.53,0.47,1.09,0.64
1.00,-2.59,0.61,1.57,1.00,0.39
0.58,-6.82,0.55,-0.16,-0.06,0.25
-6.80,-10.42,-0.55,-0.25,-0.64,0.29
-4.86,-13.93,-3.97,-0.12,0.52,-0.46
-6.68,-18.62,1.23,0.35,0.20,0.02
-3.89,-5.02,-1.89,-0.53,-0.19,-0.36
-1.88,-7.13,-0.20,-0.00,0.40,-0.54
-1.07,-4.39,-0.33,-0.03,0.04,-0.23
-0.97,-5.24,0.78,0.05,0.12,-0.20
-5.63,-9.63,0.42,1.19,0.70,0.54
-6.64,-12.52,1.30,-0.02,0.93,-0.42
-7.89,-15.71,-0.69,1.04,1.41,-0.10
0.45,-12.05,1.46,-1.12,0.18,-1.78
-2.35,-3.79,2.15,-1.31,-1.45,0.04
-3.98,-3.77,-1.03,1.50,0.57,0.58
8.01,-8.05,2.78,-1.15,-1.85,0.62
-12.50,-6.45,-1.37,-1.21,-3.12,1.10
-6.80,-13.60,-1.49,0.48,0.89,-0.19
-6.85,-17.75,-1.38,-0.05,-0.07,-0.38
-5.75,-8.71,-2.10,-0.80,0.54,-0.44
-1.93,-4.07,-0.87,0.28,0.23,-0.22
0.32,-0.17,0.26,0.42,0.26,-0.42
1.54,-5.36,0.34,0.18,-0.31,-0.03
-5.84,-10.81,3.21,0.77,-0.92,0.83
-6.31,-20.48,5.54,0.24,0.59,0.48
-18.03,-14.13,2.01,0.08,0.21,-0.03
-4.72,-16.48,3.28,0.24,2.79,-1.17
1.42,-3.73,0.58,-0.24,-0.02,-0.67
-1.81,-0.88,-0.50,0.14,-0.07,-0.72
3.46,6.22,-2.30,0.56,0.33,-0.64
2.77,-5.03,-0.87,1.31,-0.35,-0.46
-3.31,-5.60,-0.62,-0.53,-0.40,0.55
0.16,-7.20,-0.06,1.88,-1.53,1.33
2.09,-36.22,28.28,3.86,-4.37,3.92
-36.09,-12.83,3.81,-4.37,-0.34,-0.02
1.65,-11.22,7.75,3.76,4.37,0.98
4.29,-13.18,-2.55,-4.04,-0.74,-1.90
-4.61,6.70,-2.19,1.26,-0.99,-0.03
7.41,2.43,-2.69,0.61,2.40,-1.30
-3.87,-2.56,1.23,1.89,-2.81,1.19
-1.57,-1.99,1.96,-0.54,1.63,-1.55
0.70,-2.60,-0.43,-0.20,0.88,-0.23
-5.21,-7.97,3.49,4.37,1.02,-0.07
-0.92,-38.77,27.32,1.53,-2.22,3.03
-26.54,-7.68,8.39,-4.37,-2.26,0.78
0.79,-14.57,10.99,1.97,4.37,0.47
9.16,-5.71,3.57,-4.37,0.12,-0.53
-11.72,3.52,-3.34,-2.13,-1.20,0.84
7.29,10.38,-3.67,0.32,1.83,-2.79
3.01,-1.47,0.95,1.96,-1.40,-1.14
0.26,-3.91,0.53,0.21,-1.84,-1.21
-4.79,-2.76,-0.72,0.70,-0.08,-0.38
-0.10,-14.19,8.24,4.37,-1.10,0.29
-19.28,-46.37,31.27,2.02,-4.29,4.37
-1.58,-3.07,6.95,-4.20,4.01,-0.68
-2.35,-30.14,5.49,-1.28,0.24,2.84
5.28,11.25,1.41,-4.37,-1.40,0.57
-8.94,8.02,-6.34,-1.12,-1.18,-0.27
6.53,5.13,-0.16,1.86,0.48,-1.17
-3.94,-4.58,1.20,0.33,-1.67,-1.25
1.09,1.38,2.71,1.63,0.53,-1.09
2.44,-8.27,0.62,-0.66,0.43,-1.21
-3.76,-12.28,1.42,4.37,-1.90,-0.82
-9.51,-49.72,30.02,0.29,-2.68,4.37
0.11,-1.48,3.25,-2.21,0.08,1.10
0.92,-29.77,10.21,-2.64,-0.44,2.80
5.07,5.45,3.09,-4.37,-2.99,1.97
-6.77,8.61,0.96,-1.26,-4.37,2.08
-0.46,1.41,0.16,0.01,-0.59,0.00
0.77,3.11,-0.07,-2.32,-1.88,-1.37
-2.15,-0.87,-2.38,1.77,-0.83,-0.09
1.31,-2.61,1.47,0.07,-1.95,-0.24
1.63,-0.09,1.78,0.96,-1.24,0.11
-8.77,-33.86,10.33,1.20,-4.20,-4.37
14.76,2.69,22.89,-4.37,-0.43,4.37
-19.45,-14.73,18.89,-1.74,-4.37,2.98
-12.27,0.93,8.59,-4.31,-1.88,-0.03
-6.97,-9.91,10.28,1.40,0.79,0.67
3.20,-6.15,1.81,-1.32,-3.30,-1.34
-22.68,-20.43,21.13,2.29,-1.37,4.37
-3.88,-7.49,3.73,-4.37,4.00,-0.65
-3.63,-3.44,13.04,-0.89,2.18,4.37
12.90,8.55,5.25,-3.52,3.16,-4.37
-31.81,-29.24,4.82,-2.46,-4.37,4.37
7.95,45.18,15.22,-4.37,4.37,-4.37
-12.20,-16.78,5.76,4.37,-4.10,4.37
-14.93,-12.85,-2.12,-4.37,3.20,-3.57
-10.47,22.16,-9.62,2.12,1.49,4.23
0.65,-7.49,-4.41,-0.60,4.37,1.40
-4.35,7.79,-8.29,-2.95,-0.56,1.48
-6.28,3.85,-7.12,-3.04,1.70,0.81
-3.81,13.27,-8.02,-1.82,0.07,1.07
-9.93,5.65,-8.16,-1.75,-0.52,0.38
-7.69,10.56,-8.73,-0.06,0.70,-1.05
-3.27,3.60,-6.02,-0.31,-0.15,-1.10
-4.86,1.28,-7.17,-2.05,-0.11,0.56
-2.71,12.51,-7.48,-1.91,-1.95,1.22
-8.89,5.82,-3.42,0.68,-0.65,0.79
-1.27,10.32,-2.36,1.56,1.29,0.21
