accx,accy,accz,gyrox,gyroy,gyroz
-4.87,-7.31,1.81,1.08,-0.62,-0.58
-4.66,-7.48,2.83,0.43,0.11,-0.39
-5.11,-7.74,2.60,-0.16,0.69,-0.24
-4.86,-7.80,2.24,0.18,0.78,-0.20
-5.22,-8.03,2.31,0.12,0.47,-0.18
-5.28,-8.03,3.13,0.11,0.52,-0.02
-4.46,-7.41,2.90,0.54,-0.29,-0.07
-4.26,-7.41,3.21,0.29,-0.37,-0.02
-4.45,-7.52,2.87,-0.12,0.49,0.13
-4.49,-7.55,3.35,-0.23,0.38,0.17
-4.58,-7.56,3.06,-0.14,0.02,0.16
-4.65,-7.63,3.00,-0.05,-0.06,0.23
-4.81,-7.76,3.08,-0.16,-0.09,0.30
-4.63,-7.75,3.43,-0.15,-0.27,0.33
-6.26,-8.21,5.01,-0.88,0.11,0.40
-5.59,-8.10,3.33,-0.40,-0.45,0.12
-4.80,-7.02,1.68,-0.08,-0.50,0.03
-5.72,-7.73,1.86,0.10,0.39,0.13
-5.87,-7.39,2.04,0.08,0.78,0.20
-6.02,-6.78,1.79,0.55,-0.15,-0.04
-6.02,-6.30,2.60,0.46,-0.07,0.09
-6.24,-6.74,2.68,-0.34,0.08,0.25
-6.62,-7.59,3.47,-1.12,0.42,0.36
-5.98,-6.78,2.49,-1.13,-0.16,0.19
-5.82,-6.05,1.71,-0.18,-0.75,-0.03
-5.87,-6.68,2.90,0.27,0.07,0.14
-5.82,-6.84,3.06,0.11,0.08,0.09
-5.56,-6.59,3.57,0.02,-0.33,-0.04
-5.34,-6.50,3.28,-0.24,-0.37,-0.01
-5.52,-6.70,3.11,-0.40,-0.11,0.02
-5.77,-6.74,3.16,-0.11,0.12,-0.01
-5.59,-6.63,3.22,0.27,0.30,-0.13
-5.37,-6.57,3.58,0.59,-0.16,-0.31
-7.14,-8.88,5.85,-0.20,0.12,-0.14
-6.83,-7.47,2.31,-0.61,1.84,0.19
-6.58,-6.64,1.81,0.73,-0.25,-0.40
-5.52,-6.51,2.04,0.91,-0.87,-0.47
-5.11,-6.71,1.89,0.20,-0.13,-0.18
-5.70,-7.56,2.17,-0.27,1.09,0.17
-6.51,-7.56,2.42,-0.33,2.46,0.41
-6.41,-6.95,1.54,0.75,0.11,-0.22
-5.61,-6.56,2.32,0.89,-0.30,-0.19
-5.63,-6.89,2.55,-0.06,0.13,0.03
-5.94,-6.94,2.54,-0.20,0.29,0.11
-5.85,-7.01,2.66,0.35,0.01,-0.01
-5.12,-6.82,1.98,-0.00,-0.43,0.02
-5.54,-6.87,2.85,-0.06,-0.23,0.06
-5.65,-7.05,3.03,-0.28,-0.36,0.15
-7.41,-7.69,3.18,-0.58,0.92,0.32
-7.29,-7.48,2.55,0.18,-0.44,0.00
-6.21,-6.42,1.12,-0.11,-0.29,0.07
-6.26,-5.90,2.02,-0.08,-0.55,0.04
-6.23,-5.97,1.86,-0.19,-0.46,0.11
-7.00,-6.69,2.81,-0.68,0.45,0.23
-7.05,-6.86,2.15,-0.68,0.31,0.08
-6.25,-6.00,1.93,-0.02,-0.46,-0.17
-6.01,-5.99,3.03,0.07,-0.49,-0.08
-6.40,-6.51,2.80,-0.46,0.31,0.17
-6.48,-6.75,2.85,-0.34,-0.08,0.06
-6.00,-6.54,2.58,-0.01,-0.62,-0.22
-5.44,-6.36,3.20,0.22,-0.31,-0.29
-5.55,-6.42,3.36,-0.12,0.07,-0.15
-5.77,-6.66,3.63,-0.07,-0.01,-0.12
-5.96,-6.70,2.99,0.22,-0.45,-0.21
-5.61,-7.56,3.09,0.58,-0.90,-0.29
-6.69,-8.10,3.79,-0.80,1.41,0.15
-6.42,-7.10,2.34,-0.01,0.05,-0.17
-5.43,-6.48,2.64,0.88,-0.78,-0.28
-4.58,-6.35,2.06,0.25,-0.34,-0.11
-5.04,-7.15,2.41,-0.39,0.27,0.06
-5.72,-7.71,2.58,-0.41,1.18,0.13
-5.89,-7.90,2.84,0.26,0.99,-0.11
-5.59,-6.66,3.03,0.77,0.04,-0.21
-5.19,-6.55,3.00,0.31,-0.11,0.02
-5.12,-6.90,3.49,-0.13,0.07,0.16
-4.97,-6.93,3.05,-0.16,-0.33,0.19
-4.90,-7.05,3.39,-0.07,-0.45,0.18
-4.72,-7.16,3.54,0.05,-0.61,0.22
-4.99,-7.37,3.76,-0.20,-0.58,0.26
-7.04,-8.77,6.50,-0.59,-0.05,0.26
-6.59,-8.35,3.75,-1.10,1.22,0.54
-6.21,-6.16,1.02,-0.50,-1.75,-0.13
-5.11,-4.94,0.90,0.71,-0.84,-0.21
-6.42,-6.73,3.02,-0.53,0.94,0.39
-7.17,-7.54,3.32,-0.86,0.37,0.40
-5.89,-6.31,2.40,-0.10,-1.32,-0.02
-5.10,-5.76,3.22,-0.31,-0.79,0.11
-5.27,-5.87,3.85,-0.71,0.02,0.28
-5.47,-6.68,3.26,-0.52,0.13,0.11
-5.44,-6.45,2.88,-0.18,-0.26,-0.05
-5.50,-6.60,3.62,-0.02,0.01,-0.18
-5.02,-6.58,3.95,0.05,0.09,-0.14
-5.17,-6.27,4.13,0.40,-0.16,-0.25
-4.61,-6.46,4.98,0.48,-0.15,-0.30
-4.45,-6.45,4.79,0.16,-0.34,-0.29
-5.67,-7.38,4.43,0.24,-0.46,-0.31
-5.91,-9.75,3.01,-0.30,0.49,-0.00
-7.38,-8.21,2.09,-0.39,2.08,0.21
-5.76,-6.43,1.91,1.21,-2.16,-0.15
-5.83,-6.54,2.59,0.25,-1.02,0.16
-5.73,-6.12,3.44,-0.66,0.13,0.45
-5.01,-6.82,2.70,-0.24,-0.52,0.27
-5.12,-6.78,3.42,-0.60,-0.47,0.45
-4.71,-6.95,3.75,-0.65,-0.41,0.52
-4.61,-7.07,3.75,-0.84,-0.77,0.51
-4.54,-7.29,3.78,-1.06,-0.46,0.53
-4.15,-7.07,3.36,-0.84,-0.72,0.32
-4.37,-7.68,3.68,-0.55,-0.61,0.39
-4.23,-7.59,3.89,-0.31,-0.77,0.40
-4.24,-7.78,3.92,-0.32,-0.55,0.42
-3.99,-7.78,4.73,-0.26,-0.54,0.36
-2.80,-7.46,4.17,-0.44,-1.31,0.35
-4.09,-6.72,3.03,-1.31,1.48,0.49
-8.09,-9.19,5.45,-1.12,-0.48,-0.12
-5.32,-6.80,1.76,0.24,-0.67,-0.15
-5.52,-6.15,2.45,0.43,-0.85,0.03
-6.17,-6.85,3.41,-0.25,0.65,0.36
-6.52,-6.48,4.29,-0.19,0.32,0.59
-5.51,-6.01,3.22,-0.29,-0.66,0.53
-5.29,-5.89,3.65,-0.75,-0.53,0.79
-5.57,-5.93,3.24,-0.91,-0.26,0.79
-6.27,-6.07,3.37,-1.36,0.03,0.91
-5.90,-5.86,2.59,-1.10,-0.78,0.60
-5.47,-5.32,2.67,-1.15,-0.47,0.59
-4.45,-4.58,1.25,-1.20,-0.31,0.53
-6.72,-6.11,-0.35,-1.99,2.71,1.14
-4.39,-4.44,-0.31,-1.22,-1.00,0.32
-6.05,-4.50,0.25,-1.92,-0.00,1.11
-5.61,-4.95,-0.31,-2.06,-0.30,1.24
-4.73,-5.56,-0.72,-1.76,-1.24,1.11
-3.04,-4.16,-0.89,-1.76,-1.13,0.91
-3.29,-2.51,-0.91,-1.74,-0.47,0.70
-3.85,-2.98,-1.84,-1.68,0.15,0.53
-6.54,-4.75,-2.04,-1.31,0.50,0.65
-8.01,-5.65,-1.34,-1.56,-0.05,0.37
-7.29,-5.27,-3.23,-1.42,-2.04,1.22
-20.53,-13.27,0.82,1.20,0.12,4.37
-10.62,-1.45,7.54,-0.12,-2.50,4.15
-17.91,10.39,5.83,-4.37,-4.37,2.27
-24.07,8.10,14.62,1.76,-4.37,2.86
30.40,-2.61,1.01,2.72,4.37,-3.11
-11.64,9.04,6.37,-2.23,-1.63,4.37
-0.37,10.08,14.39,1.02,0.46,4.37
-4.41,6.27,8.68,-4.37,-2.72,-3.75
5.84,16.44,3.10,4.37,2.15,4.06
3.68,5.47,4.68,-4.37,0.44,-3.63
0.63,9.15,6.14,0.82,2.85,-0.38
-4.10,6.60,4.72,1.48,1.26,0.03
-1.26,9.22,6.81,1.29,-1.77,-0.50
-1.59,7.96,3.28,-0.59,-1.17,0.31
-3.36,6.19,3.92,0.13,0.09,-0.39
-5.57,6.22,3.62,0.73,1.78,-0.27
-5.85,6.52,3.06,0.49,0.61,-0.14
-6.21,6.86,3.69,0.57,-0.61,-0.24
-5.40,6.89,1.95,-0.02,0.27,-0.08
-5.30,6.72,1.49,0.07,0.46,-0.05
-5.84,7.49,0.79,0.18,0.45,-0.17
-5.93,7.51,1.38,0.60,0.17,-0.12
-5.96,7.29,1.01,-0.15,0.09,0.00
-6.10,7.19,1.74,0.01,0.30,0.06
-5.56,7.52,1.56,-0.52,-0.22,0.09
-5.73,7.22,1.96,-0.22,-0.19,0.16
-5.30,7.41,2.37,-0.64,-0.32,0.14
-5.89,6.33,2.87,-0.47,-0.11,0.07
-5.13,6.94,2.81,-0.31,0.07,0.21
-5.22,6.73,2.74,0.00,-0.22,0.11
-5.02,6.84,2.75,0.11,0.19,0.02
-5.30,7.02,2.48,0.38,0.49,-0.08
-5.27,7.37,2.61,0.26,0.01,-0.03
-5.26,7.06,2.40,-0.26,0.01,0.16
-5.20,7.15,1.96,-0.41,0.03,0.16
-5.35,6.89,2.43,-0.31,0.23,0.08
-5.31,6.96,2.23,0.01,0.11,0.01
-5.15,7.18,2.39,0.08,0.08,-0.03
-4.99,7.26,2.54,-0.06,0.11,0.01
-5.20,7.30,2.85,-0.30,0.12,0.01
-5.06,7.00,2.04,-0.63,0.09,-0.17
-6.14,6.61,2.39,-0.53,0.04,-0.36
-5.80,6.54,2.53,-0.19,-0.03,-0.15
-5.68,6.45,2.96,0.23,-0.05,-0.07
-5.78,6.59,2.91,0.13,-0.11,0.02
-6.33,6.59,2.59,-0.02,0.00,0.10
-6.03,6.37,2.43,-0.53,-0.10,0.04
-5.99,5.68,1.47,0.05,-0.49,-0.16
-6.34,7.58,3.06,0.46,-0.42,0.00
-5.06,6.94,3.53,-0.11,-0.89,0.08
-5.05,5.89,4.19,-0.48,-0.08,-0.04
-4.85,5.15,3.85,-0.41,-0.06,-0.12
-5.07,6.39,2.82,0.35,-0.58,0.38
-4.91,6.32,3.84,0.66,-0.59,0.28
-4.45,6.04,3.90,0.31,0.02,0.21
-4.44,6.19,3.85,-0.06,-0.29,0.19
-4.43,6.98,3.77,-0.07,-0.11,0.16
-4.17,6.99,4.09,0.03,-0.07,0.15
-4.07,6.25,4.24,-0.12,0.32,0.20
-4.23,6.58,4.24,-0.55,0.15,0.27
-4.51,6.95,4.39,-0.16,-0.19,0.08
-4.06,6.72,4.13,0.33,-0.16,-0.08
-4.01,6.81,4.40,0.26,0.19,-0.11
-4.54,6.95,3.78,-0.10,0.70,0.01
-5.22,7.03,1.27,0.92,0.49,0.11
-4.54,7.30,2.83,0.30,0.27,0.28
-4.56,6.95,2.99,0.40,0.53,-0.10
-4.78,7.47,3.10,0.34,0.78,0.19
-4.93,7.20,3.36,-0.17,0.51,-0.03
-1.33,3.58,4.59,-1.61,-4.09,0.01
-11.54,12.84,3.45,-1.57,-0.38,-0.45
-1.33,3.61,5.27,0.95,1.16,-0.24
-2.65,7.30,5.15,-1.05,-1.17,0.12
-7.48,6.44,3.09,-0.19,0.84,-0.53
-2.85,3.59,2.92,0.54,0.50,-0.28
-6.07,6.40,4.58,0.33,-0.99,0.35
-6.38,8.26,3.85,0.59,0.84,-0.52
-0.98,5.17,4.44,0.70,0.30,0.23
